t_s,T20_C,T30_C
1.554000000000000000e+03,5.726366098365506474e+00,8.400963455680214409e+00
1.555000000000000000e+03,5.721930186275838714e+00,8.394392647029537358e+00
1.556000000000000000e+03,5.717497782233674997e+00,8.387827131164204530e+00
1.557000000000000000e+03,5.713068883355449934e+00,8.381266903587482275e+00
1.558000000000000000e+03,5.708643486760165864e+00,8.374711959806745654e+00
1.559000000000000000e+03,5.704221589569323569e+00,8.368162295333595679e+00
1.560000000000000000e+03,5.699803188906994222e+00,8.361617905683738528e+00
1.561000000000000000e+03,5.695388281899739447e+00,8.355078786377099220e+00
1.562000000000000000e+03,5.690976865676672602e+00,8.348544932937672414e+00
1.563000000000000000e+03,5.686568937369410826e+00,8.342016340893705362e+00
1.564000000000000000e+03,5.682164494112110553e+00,8.335493005777484754e+00
1.565000000000000000e+03,5.677763533041406241e+00,8.328974923125523233e+00
1.566000000000000000e+03,5.673366051296515167e+00,8.322462088478403075e+00
1.567000000000000000e+03,5.668972046019082001e+00,8.315954497380889876e+00
1.568000000000000000e+03,5.664581514353358216e+00,8.309452145381795773e+00
1.569000000000000000e+03,5.660194453446007579e+00,8.302955028034181950e+00
1.570000000000000000e+03,5.655810860446269572e+00,8.296463140895099286e+00
1.571000000000000000e+03,5.651430732505859922e+00,8.289976479525789088e+00
1.572000000000000000e+03,5.647054066778993686e+00,8.283495039491572953e+00
1.573000000000000000e+03,5.642680860422391476e+00,8.277018816361895404e+00
1.574000000000000000e+03,5.638311110595259912e+00,8.270547805710286582e+00
1.575000000000000000e+03,5.633944814459316497e+00,8.264082003114378239e+00
1.576000000000000000e+03,5.629581969178741652e+00,8.257621404155871758e+00
1.577000000000000000e+03,5.625222571920219572e+00,8.251166004420603883e+00
1.578000000000000000e+03,5.620866619852934676e+00,8.244715799498450792e+00
1.579000000000000000e+03,5.616514110148536076e+00,8.238270784983408035e+00
1.580000000000000000e+03,5.612165039981166892e+00,8.231830956473476846e+00
1.581000000000000000e+03,5.607819406527433159e+00,8.225396309570832898e+00
1.582000000000000000e+03,5.603477206966434920e+00,8.218966839881616693e+00
1.583000000000000000e+03,5.599138438479727142e+00,8.212542543016096985e+00
1.584000000000000000e+03,5.594803098251352580e+00,8.206123414588555320e+00
1.585000000000000000e+03,5.590471183467815131e+00,8.199709450217383733e+00
1.586000000000000000e+03,5.586142691318094933e+00,8.193300645524962178e+00
1.587000000000000000e+03,5.581817618993627050e+00,8.186896996137766891e+00
1.588000000000000000e+03,5.577495963688304137e+00,8.180498497686270909e+00
1.589000000000000000e+03,5.573177722598495087e+00,8.174105145805002692e+00
1.590000000000000000e+03,5.568862892923004182e+00,8.167716936132540795e+00
1.591000000000000000e+03,5.564551471863120824e+00,8.161333864311476560e+00
1.592000000000000000e+03,5.560243456622551150e+00,8.154955925988412346e+00
1.593000000000000000e+03,5.555938844407469546e+00,8.148583116813998828e+00
1.594000000000000000e+03,5.551637632426519531e+00,8.142215432442860390e+00
1.595000000000000000e+03,5.547339817890743596e+00,8.135852868533694604e+00
1.596000000000000000e+03,5.543045398013670244e+00,8.129495420749147883e+00
1.597000000000000000e+03,5.538754370011227834e+00,8.123143084755906074e+00
1.598000000000000000e+03,5.534466731101826298e+00,8.116795856224619854e+00
1.599000000000000000e+03,5.530182478506289634e+00,8.110453730829982888e+00
1.600000000000000000e+03,5.525901609447863017e+00,8.104116704250641234e+00
1.601000000000000000e+03,5.521624121152257203e+00,8.097784772169250189e+00
1.602000000000000000e+03,5.517350010847558828e+00,8.091457930272424548e+00
1.603000000000000000e+03,5.513079275764336984e+00,8.085136174250774133e+00
1.604000000000000000e+03,5.508811913135557958e+00,8.078819499798875370e+00
1.605000000000000000e+03,5.504547920196608324e+00,8.072507902615281949e+00
1.606000000000000000e+03,5.500287294185299380e+00,8.066201378402505284e+00
1.607000000000000000e+03,5.496030032341847615e+00,8.059899922867034050e+00
