t_s,T20_C,T30_C
1.418000000000000000e+03,5.772188551964725356e+00,3.663449188248483424e+00
1.419000000000000000e+03,5.767367311824752818e+00,3.658528552003115220e+00
1.420000000000000000e+03,5.762550184215986526e+00,3.653614623979045906e+00
1.421000000000000000e+03,5.757737165489814402e+00,3.648707393834039525e+00
1.422000000000000000e+03,5.752928252001517251e+00,3.643806853105008958e+00
1.423000000000000000e+03,5.748123440109411675e+00,3.638912991495836025e+00
1.424000000000000000e+03,5.743322726175684068e+00,3.634025800552905139e+00
1.425000000000000000e+03,5.738526106565577045e+00,3.629145270025763814e+00
1.426000000000000000e+03,5.733733577648131963e+00,3.624271391470530013e+00
1.427000000000000000e+03,5.728945135795553867e+00,3.619404154681996832e+00
1.428000000000000000e+03,5.724160777383768384e+00,3.614543551226259588e+00
1.429000000000000000e+03,5.719380498791828416e+00,3.609689570942900882e+00
1.430000000000000000e+03,5.714604296402552741e+00,3.604842205408270051e+00
1.431000000000000000e+03,5.709832166601852776e+00,3.600001444506355508e+00
1.432000000000000000e+03,5.705064105779401373e+00,3.595167279823971551e+00
1.433000000000000000e+03,5.700300110327988001e+00,3.590339701289057661e+00
1.434000000000000000e+03,5.695540176644125374e+00,3.585518700499159550e+00
1.435000000000000000e+03,5.690784301127430389e+00,3.580704267425776521e+00
