Tiempo t / h;Temperatura &J_2 / °C;Temperatura &J_1 / °C
18,9005355555805;31,4449880903833;0,549415148575804
18,9006744444694;31,4189221959562;0,533752037956219
18,9008133333583;31,3996811716311;0,564414508711991
18,9009522222471;31,3986035331808;0,602045373522174
18,901091111136;31,4096177605062;0,616097759533858
18,9012300000249;31,3797415765738;0,642545568325801
18,9013691666916;31,3688880893864;0,600998841372046
18,9015075000249;31,3492592031005;0,615332633200353
18,9016466666916;31,344248258468;0,586308235315641
18,9017855555805;31,3241258737744;0,572382715954831
18,9019244444694;31,3122050558673;0,566478435036572
18,9020630555805;31,3067292574923;0,551254102809764
18,9022022222471;31,2828003208443;0,54276680013362
18,902341111136;31,2637010418252;0,579995780173334
18,9024802778027;31,2814851480185;0,524989705200909
18,9026188889138;31,2381477510511;0,619391465701426
18,9027577778027;31,2391377764393;0,536304775100831
18,9028966666916;31,2152022069168;0,601763948631202
18,9030352778027;31,2160134211456;0,568317484650748
18,9031744444694;31,2198237178298;0,568674318875196
18,9033133333583;31,1973784940851;0,562062765529333
18,9034522222471;31,2125533799903;0,562776410563288
18,903591111136;31,1748669625933;0,601895845209128
18,9037300000249;31,1884139535478;0,586464143638239
18,9038691666916;31,1712173278812;0,540726783040157
18,9040080555805;31,1559367662165;0,546393833686835
18,9041466666916;31,1431250398742;0,611036355155989
18,9042855555805;31,1298419215894;0,590901011709093
18,9044244444694;31,1147903134558;0,611393207896981
18,9045630555805;31,1495938941985;0,598238837110841
18,9047019444694;31,1205953705297;0,59581177008846
18,904841111136;31,090339939439;0,596753904508432
18,9049800000249;31,102942867043;0,581834887036223
18,9051188889138;31,0853856316137;0,538344894735332
18,9052575000249;31,0938178422472;0,558939630475265
18,9053963889138;31,0668450515972;0,598187448129465
18,9055355555805;31,0693404975759;0,590084838759367
18,9056744444694;31,0555543022952;0,592844740473083
18,9058133333583;31,0571429273363;0,58351820869359
18,9059522222471;31,0562919160243;0,574170354377202
18,906091111136;31,0330529289516;0,605723581046476
18,9062300000249;31,0099544083481;0,609989645906694
18,9063688889138;31,00139846041;0,589727979813375
18,9065077778027;31,0139913173881;0,612899302949614
18,9066466666916;31,0032036355506;0,594120173710962
18,9067855555805;30,9829420202624;0,558480268384017
18,9069244444694;30,9868184940673;0,517570744229204
18,9070630555805;30,9734985135773;0,531727048537391
18,9072019444694;30,9911196418386;0,504676379181888
18,9073413889138;30,9767764183501;0,471995227546245
18,9074800000249;30,9319040536434;0,440619163384838
18,9076188889138;30,9427395787201;0,463946319082851
18,9077577778027;30,93254703509;0,463025551008172
18,9078966666916;30,9063758187489;0,501709414876927
18,9080352778027;30,8860199770283;0,542380117619757
18,9081744444694;30,8823518723922;0,520108080752721
18,9083130555805;30,888601806554;0,519544158011456
18,9084522222471;30,8638011216646;0,469925365629194
18,9085908333583;30,8799695853252;0,390755477683967
18,9087302778027;30,8623170499122;0,326781430706404
18,9088688889138;30,8431834424518;0,302914335923816
18,9090077778027;30,848213466443;0,329562939905401
18,9091466666916;30,8282347630565;0,319221381994623
18,9092855555805;30,7975258365386;0,356369596448445
18,9094244444694;30,7873993047859;0,32036470328552
18,9095633333583;30,7666931671413;0,307669213301722
18,9097022222471;30,7699464356176;0,336360213898331
18,909841111136;30,7652381038076;0,346404227405088
18,9099797222471;30,7508189695382;0,294664201811997
18,9101188889138;30,7294122815273;0,304680789412799
18,9102577778027;30,7351520008161;0,320853688999961
18,9103963889138;30,7296020999295;0,302380052597471
18,9105355555805;30,6944971497873;0,287230441151166
18,9106744444694;30,7153539567877;0,268549882361356
18,9108133333583;30,6866769367738;0,296964938627355
18,9109522222471;30,6978813800338;0,322560837859385
18,911091111136;30,6771849861167;0,318858665231062
18,9112300000249;30,6834917723678;0,312085146073287
18,9113691666916;30,6566956793652;0,238940304972232
18,9115077778027;30,6563184239443;0,236186219461217
18,9116466666916;30,6014412967056;0,172515627140854
18,9117855555805;30,5853120837113;0,191346023878083
18,9119241666916;30,6094780487172;0,189015865737872
18,9120633333583;30,5791197303588;0,208225765635888
18,9122019444694;30,5723680362489;0,260834031575939
18,9123413889138;30,5482019473751;0,22810773450783
18,9124800000249;30,5254910657237;0,229947045206387
18,9126188889138;30,4953685894081;0,283595662503558
18,9127577778027;30,5185711068827;0,278795276017803
18,9128966666916;30,4891666414754;0,286712335983623
18,9130355555805;30,4605299376533;0,288914037291931
18,9131744444694;30,4540634058987;0,251048561758523
18,9133133333583;30,4501018189791;0,238784563611659
18,9134522222471;30,434709486029;0,264847709732976
18,913591111136;30,4173978338595;0,249926940336962
18,9137300000249;30,4040279212799;0,243918259448748
18,913868611136;30,3895990584452;0,216332829629124
18,9140077778027;30,3707278324794;0,215814643981673
18,9141466666916;30,3521213053997;0,190959925435976
18,9142852778027;30,3404912240714;0,276242149919
18,9144241666916;30,3428371528447;0,287609264521251
18,9145633333583;30,3176682182054;0,248667836477267
18,9147025000249;30,3375130741185;0,284671771683549
18,914841111136;30,325856020757;0,272539950490199
18,9149800000249;30,2962616596822;0,286355438768624
18,915118611136;30,3146512940136;0,270878236080989
18,9152577778027;30,3040721985584;0,26461740019954
18,9153966666916;30,2990795882702;0,32983990840512
18,9155355555805;30,2752147233325;0,300638090750397
