,time,th,enta,entaq,P_AQ,EA,EAQ
152,25.0,0.8,2.998284049394645,2.9983170780908033,4.541304147955898e-05,-2.077110203062451,-2.077155616050556
153,25.0,1.0,2.9992680400491643,2.999299734414946,4.372885665012655e-05,-2.0784391606917376,-2.0784828895932055
154,25.0,1.2,2.999711199116279,2.9997424120581395,4.317882872968608e-05,-2.079043567579709,-2.0790867463945695
155,25.0,1.4,2.999822613795455,2.9998539780568185,4.345556367020319e-05,-2.079195968562655,-2.0792394241978593
156,26.0,0.4,2.9951655644226327,2.9952004991224017,4.805993201209523e-05,-2.072975667109248,-2.073023727688964
157,26.0,0.6,2.9968462851898736,2.9968812990448788,4.8051259818543644e-05,-2.0751911085491574,-2.0752391599482913
158,26.0,0.8,2.998328872296037,2.9983617303263403,4.517651452031408e-05,-2.0771701255375183,-2.0772153019643826
159,26.0,1.0,2.9993012759467454,2.9993324538658777,4.301070457116848e-05,-2.078484285833708,-2.0785272966128767
160,26.0,1.2,2.9997385978179696,2.9997691917969664,4.23216609755953e-05,-2.0790812039021738,-2.0791235256945204
161,26.0,1.4,2.99984775004561,2.99987867972634,4.2859956684727644e-05,-2.0792307393620075,-2.0792735994773297
162,27.0,0.4,2.995234405659722,2.9952686267129627,4.710327749481236e-05,-2.0730652902828703,-2.073112394075612
163,27.0,0.6,2.9968970653294797,2.9969314918728323,4.726533823098926e-05,-2.075258155353498,-2.075305421081662
164,27.0,0.8,2.9983649001631703,2.998397578076923,4.494467934779314e-05,-2.0772183683285017,-2.077263313225391
165,27.0,1.0,2.9993270125841582,2.999358364950495,4.325666797532298e-05,-2.0785192879578545,-2.0785625447445213
166,27.0,1.2,2.999760950786385,2.999791897382629,4.281180132583275e-05,-2.079111911976118,-2.0791547238488666
167,27.0,1.4,2.9998671346750285,2.9998981080501714,4.292120038785851e-05,-2.079257555504848,-2.07930047678389
168,28.0,0.4,2.995267911412037,2.995302419351852,4.749709137289643e-05,-2.073109341517218,-2.0731568385300974
169,28.0,0.6,2.9969247271925754,2.9969593598955915,4.755781204124021e-05,-2.075294819996847,-2.075342377852507
170,28.0,0.8,2.9983882963986015,2.998421106853147,4.5133651133585956e-05,-2.077249771005993,-2.0772949047902216
171,28.0,1.0,2.9993447674727456,2.9993761512289394,4.3299292056973874e-05,-2.0785434306127506,-2.0785867299699796
172,28.0,1.2,2.9997749807900944,2.9998056616863207,4.2443921705924644e-05,-2.079131201538433,-2.0791736454917524
173,28.0,1.4,2.99988065972634,2.9999115326111743,4.277595035922913e-05,-2.0792762922099945,-2.0793190682678095
174,29.0,0.4,2.9953005219675926,2.9953348525231482,4.723039770714589e-05,-2.073152127593186,-2.073199357950406
175,29.0,0.6,2.9969496330465115,2.996984366488372,4.767147255599363e-05,-2.0753279957832262,-2.075375667397668
176,29.0,0.8,2.9984074243939394,2.998440284125874,4.5198055038460256e-05,-2.0772755609055893,-2.0773207590297513
177,29.0,1.0,2.9993614774007935,2.999392733313492,4.313055976117516e-05,-2.078566184282017,-2.0786093149020246
178,29.0,1.2,2.9997882005680476,2.999818937325444,4.2519691178283347e-05,-2.0791493812859176,-2.079191900984679
179,29.0,1.4,2.99989337506865,2.999924108592677,4.257961449326326e-05,-2.0792939001308732,-2.0793364797390805
180,30.0,0.4,2.9953406234646582,2.9953753864194668,4.783255151038024e-05,-2.0732044092226967,-2.0732522416258865
181,30.0,0.6,2.9969806787164526,2.9970158492298715,4.8279917308518895e-05,-2.0753689058276854,-2.0754171857696386
182,30.0,0.8,2.998430220862471,2.998463098076923,4.522935290098649e-05,-2.0773060902332876,-2.07735131969799
183,30.0,1.0,2.9993777276190476,2.9994086985615076,4.2730508211388384e-05,-2.0785883143532464,-2.0786310449036423
184,30.0,1.2,2.999801056441281,2.999831217461447,4.172431572382231e-05,-2.0791670520008894,-2.0792087763637177
185,30.0,1.4,2.999903632183908,2.999934088781609,4.2198615396101684e-05,-2.079308085574004,-2.0793502842347276
186,31.0,0.4,2.9953674295359627,2.995401734825986,4.7231412461690076e-05,-2.073239634209369,-2.0732868657648753
187,31.0,0.6,2.997001290210773,2.997035841955504,4.7432726732441345e-05,-2.0753964178893813,-2.075443850739778
188,31.0,0.8,2.9984462994755248,2.9984784444522146,4.421179981508835e-05,-2.0773278182867987,-2.077372030237675
189,31.0,1.0,2.9993886242460315,2.9994193502380955,4.239999080159136e-05,-2.0786031579835873,-2.07864555808266
190,31.0,1.2,2.999809682577197,2.9998400834916863,4.20589359965959e-05,-2.0791789159314673,-2.0792209749375847
191,31.0,1.4,2.999911987327189,2.9999423528341014,4.207222582305806e-05,-2.0793196501227387,-2.079361722377002
192,32.0,0.4,2.9953841112543556,2.995418784285714,4.77243375909656e-05,-2.073261111906014,-2.073308836413985
193,32.0,0.6,2.997015906678404,2.9970503912676056,4.734071290272938e-05,-2.075415553009343,-2.0754628938607387
194,32.0,0.8,2.998456575034965,2.998488953846154,4.4522343183378e-05,-2.0773414598181517,-2.0773859822240524
195,32.0,1.0,2.9993957942261904,2.999427036121032,4.3090652254970225e-05,-2.078612853232212,-2.078655943914012
196,32.0,1.2,2.9998164234244946,2.999847040499405,4.2350074797429514e-05,-2.079188164983374,-2.0792305151008996
197,32.0,1.4,2.9999187032603687,2.9999493476612904,4.2455604109190236e-05,-2.0793289396325876,-2.0793713952922253
198,33.0,0.4,2.9954005868837212,2.9954351878604655,4.757634869111326e-05,-2.073282875119408,-2.0733304515559112
199,33.0,0.6,2.9970297479577463,2.9970645673591547,4.777694178308767e-05,-2.0754340073719932,-2.075481784365299
200,33.0,0.8,2.9984695122637106,2.998501981318553,4.464227268169502e-05,-2.077358886428391,-2.0774035287312396
201,33.0,1.0,2.9994056615476192,2.999436743710317,4.2875422994714625e-05,-2.0786262986046045,-2.078669174080117
202,33.0,1.2,2.999823980560191,2.999854785625745,4.261313556960316e-05,-2.07919855523204,-2.0792411684305088
203,33.0,1.4,2.999925720921659,2.999956470576037,4.2606699316501745e-05,-2.07933864973837,-2.079381256492416
204,34.0,0.4,2.9954167779743885,2.995451377031432,4.757388703187799e-05,-2.0733037182290324,-2.073351292173497
205,34.0,0.6,2.997043165316901,2.997077863661972,4.7610864160157644e-05,-2.075451521983482,-2.075499132867432
206,34.0,0.8,2.998478733936916,2.998511143983645,4.456694300713489e-05,-2.0773711748737074,-2.077415741821103
207,34.0,1.0,2.9994115660813496,2.999442792440476,4.308783891532319e-05,-2.0786342850594735,-2.078677372937506
208,34.0,1.2,2.9998284057091777,2.9998592456972584,4.266544604311151e-05,-2.079204626051685,-2.0792472915607227
209,34.0,1.4,2.999930638057804,2.9999612325086704,4.239196075678914e-05,-2.079345450574191,-2.079387842589866
210,35.0,0.4,2.9954185253613055,2.9954530227622382,4.74783177187793e-05,-2.073305852343406,-2.073353330686774
211,35.0,0.6,2.997047878645465,2.9970826052061246,4.769252749969399e-05,-2.0754576247514644,-2.075505317348408
212,35.0,0.8,2.9984846624065424,2.998516841728972,4.4257343806491746e-05,-2.0773790752603096,-2.07742333262516
213,35.0,1.0,2.999417745793651,2.9994484657539684,4.2377562479885075e-05,-2.078642700520954,-2.0786850781086583
214,35.0,1.2,2.999833624290823,2.9998639282121573,4.192123646943677e-05,-2.0792118111211733,-2.079253732380277
215,35.0,1.4,2.999934440266204,2.9999646317129627,4.1834810299229495e-05,-2.0793507121938473,-2.0793925470467594
216,36.0,0.4,2.995434745915986,2.9954696384014,4.802795335400865e-05,-2.0733269992549905,-2.073375027339555
217,36.0,0.6,2.997058258866588,2.9970932171664697,4.8014696975683925e-05,-2.075471298659362,-2.0755193133884418
218,36.0,0.8,2.9984891683294395,2.998521803866822,4.489335411748968e-05,-2.0773850444495325,-2.077429937807591
219,36.0,1.0,2.999420558829365,2.999451453105159,4.262203444580552e-05,-2.0786464943216982,-2.078689116410041
220,36.0,1.2,2.99983666874851,2.9998670747914185,4.2064671174210335e-05,-2.079215994388099,-2.07925805910974
221,36.0,1.4,2.9999372146064816,2.9999677202777777,4.22693831202509e-05,-2.079354550741435,-2.079396820179857
222,37.0,0.4,2.995447401834112,2.995482257406542,4.797252299299622e-05,-2.0733436239786354,-2.0733915965695053
223,37.0,0.6,2.997062161973995,2.9970967876713948,4.754320262455896e-05,-2.0754765564628084,-2.0755240997785385
224,37.0,0.8,2.998491259040936,2.998523438912281,4.424636603938542e-05,-2.0773879156736,-2.077432162069823
225,37.0,1.0,2.9994223415079366,2.9994534894246034,4.296351685990955e-05,-2.0786489307994818,-2.0786918943229438
226,37.0,1.2,2.9998394949702027,2.999870416543504,4.2774996323978676e-05,-2.0792198806227185,-2.079262655654673
227,37.0,1.4,2.9999398345876886,2.9999705821835074,4.2606637006349685e-05,-2.079358174005191,-2.0794007806987294
228,38.0,0.4,2.995446613739742,2.9954811071277843,4.7472525547118555e-05,-2.0733426939075765,-2.0733901665041765
229,38.0,0.6,2.997066435118765,2.997101042434679,4.750321590372876e-05,-2.075482284713828,-2.075529787942578
230,38.0,0.8,2.9984944485932004,2.998526640996483,4.428393079844992e-05,-2.077392173059247,-2.077436457028074
