t,D_L1,D_KL,D_e
57.7,0.4500113196,0.1719405287,0.1719405287
57.8,0.4500079972,0.1719315213,0.1719315213
57.9,0.4500047195,0.171922657,0.171922657
58,0.4500014859,0.1719139338,0.1719139338
58.1,0.4499982958,0.1719053494,0.1719053494
58.2,0.4499951485,0.1718969016,0.1718969016
58.3,0.4499920436,0.1718885883,0.1718885883
58.4,0.4499889804,0.1718804075,0.1718804075
58.5,0.4499859584,0.171872357,0.171872357
58.6,0.4499829771,0.1718644349,0.1718644349
58.7,0.4499800358,0.1718566392,0.1718566392
58.8,0.4499771341,0.1718489678,0.1718489678
58.9,0.4499742714,0.1718414188,0.1718414188
59,0.4499714473,0.1718339904,0.1718339904
59.1,0.449968661,0.1718266807,0.1718266807
59.2,0.4499659123,0.1718194878,0.1718194878
59.3,0.4499632005,0.1718124098,0.1718124098
59.4,0.4499605252,0.1718054451,0.1718054451
59.5,0.4499578858,0.1717985918,0.1717985918
59.6,0.449955282,0.1717918481,0.1717918481
59.7,0.4499527131,0.1717852125,0.1717852125
59.8,0.4499501788,0.1717786831,0.1717786831
59.9,0.4499476786,0.1717722584,0.1717722584
60,0.449945212,0.1717659367,0.1717659367
60.1,0.4499427785,0.1717597163,0.1717597163
60.2,0.4499403778,0.1717535958,0.1717535958
60.3,0.4499380094,0.1717475735,0.1717475735
60.4,0.4499356728,0.1717416479,0.1717416479
60.5,0.4499333676,0.1717358175,0.1717358175
60.6,0.4499310935,0.1717300809,0.1717300809
60.7,0.4499288499,0.1717244364,0.1717244364
60.8,0.4499266365,0.1717188827,0.1717188827
60.9,0.4499244528,0.1717134184,0.1717134184
61,0.4499222985,0.1717080421,0.1717080421
61.1,0.4499201732,0.1717027524,0.1717027524
61.2,0.4499180764,0.1716975479,0.1716975479
61.3,0.4499160079,0.1716924272,0.1716924272
61.4,0.4499139671,0.1716873892,0.1716873892
61.5,0.4499119539,0.1716824324,0.1716824324
61.6,0.4499099676,0.1716775557,0.1716775557
61.7,0.4499080081,0.1716727577,0.1716727577
61.8,0.4499060749,0.1716680372,0.1716680372
61.9,0.4499041678,0.171663393,0.171663393
62,0.4499022863,0.1716588239,0.1716588239
62.1,0.44990043,0.1716543287,0.1716543287
62.2,0.4498985988,0.1716499062,0.1716499062
62.3,0.4498967921,0.1716455554,0.1716455554
62.4,0.4498950098,0.171641275,0.171641275
62.5,0.4498932514,0.171637064,0.171637064
62.6,0.4498915167,0.1716329213,0.1716329213
62.7,0.4498898052,0.1716288458,0.1716288458
62.8,0.4498881168,0.1716248364,0.1716248364
62.9,0.4498864512,0.1716208921,0.1716208921
63,0.4498848079,0.1716170118,0.1716170118
63.1,0.4498831867,0.1716131947,0.1716131947
63.2,0.4498815873,0.1716094396,0.1716094396
63.3,0.4498800094,0.1716057455,0.1716057455
63.4,0.4498784527,0.1716021116,0.1716021116
63.5,0.449876917,0.1715985369,0.1715985369
63.6,0.4498754019,0.1715950204,0.1715950204
63.7,0.4498739071,0.1715915611,0.1715915611
63.8,0.4498724325,0.1715881583,0.1715881583
63.9,0.4498709777,0.171584811,0.171584811
64,0.4498695425,0.1715815184,0.1715815184
64.1,0.4498681266,0.1715782795,0.1715782795
64.2,0.4498667297,0.1715750935,0.1715750935
64.3,0.4498653516,0.1715719596,0.1715719596
64.4,0.449863992,0.1715688769,0.1715688769
64.5,0.4498626507,0.1715658447,0.1715658447
64.6,0.4498613275,0.1715628621,0.1715628621
64.7,0.449860022,0.1715599284,0.1715599284
64.8,0.4498587341,0.1715570427,0.1715570427
64.9,0.4498574635,0.1715542044,0.1715542044
65,0.44985621,0.1715514126,0.1715514126
65.1,0.4498549733,0.1715486666,0.1715486666
65.2,0.4498537533,0.1715459657,0.1715459657
65.3,0.4498525497,0.1715433091,0.1715433091
65.4,0.4498513623,0.1715406963,0.1715406963
65.5,0.4498501908,0.1715381264,0.1715381264
65.6,0.4498490351,0.1715355988,0.1715355988
65.7,0.4498478949,0.1715331128,0.1715331128
65.8,0.4498467701,0.1715306677,0.1715306677
65.9,0.4498456604,0.171528263,0.171528263
66,0.4498445656,0.1715258979,0.1715258979
66.1,0.4498434855,0.1715235718,0.1715235718
66.2,0.44984242,0.1715212841,0.1715212841
66.3,0.4498413687,0.1715190342,0.1715190342
66.4,0.4498403316,0.1715168215,0.1715168215
66.5,0.4498393085,0.1715146454,0.1715146454
66.6,0.4498382991,0.1715125052,0.1715125052
66.7,0.4498373033,0.1715104005,0.1715104005
66.8,0.4498363209,0.1715083306,0.1715083306
66.9,0.4498353517,0.1715062951,0.1715062951
67,0.4498343955,0.1715042933,0.1715042933
67.1,0.4498334522,0.1715023246,0.1715023246
67.2,0.4498325216,0.1715003887,0.1715003887
67.3,0.4498316034,0.1714984849,0.1714984849
67.4,0.4498306977,0.1714966128,0.1714966128
67.5,0.4498298041,0.1714947718,0.1714947718
67.6,0.4498289225,0.1714929614,0.1714929614
67.7,0.4498280528,0.1714911811,0.1714911811
67.8,0.4498271947,0.1714894305,0.1714894305
67.9,0.4498263482,0.1714877091,0.1714877091
68,0.4498255131,0.1714860164,0.1714860164
68.1,0.4498246893,0.1714843519,0.1714843519
68.2,0.4498238765,0.1714827152,0.1714827152
68.3,0.4498230746,0.1714811058,0.1714811058
68.4,0.4498222835,0.1714795234,0.1714795234
68.5,0.449821503,0.1714779674,0.1714779674
68.6,0.4498207331,0.1714764375,0.1714764375
68.7,0.4498199735,0.1714749331,0.1714749331
68.8,0.4498192241,0.171473454,0.171473454
68.9,0.4498184848,0.1714719997,0.1714719997
69,0.4498177554,0.1714705698,0.1714705698
69.1,0.4498170358,0.1714691638,0.1714691638
69.2,0.4498163259,0.1714677815,0.1714677815
69.3,0.4498156256,0.1714664224,0.1714664224
69.4,0.4498149347,0.1714650862,0.1714650862
69.5,0.449814253,0.1714637725,0.1714637725
69.6,0.4498135806,0.1714624809,0.1714624809
69.7,0.4498129171,0.171461211,0.171461211
69.8,0.4498122626,0.1714599626,0.1714599626
69.9,0.4498116169,0.1714587352,0.1714587352
70,0.4498109799,0.1714575286,0.1714575286
70.1,0.4498103514,0.1714563423,0.1714563423
70.2,0.4498097314,0.1714551761,0.1714551761
70.3,0.4498091198,0.1714540296,0.1714540296
70.4,0.4498085163,0.1714529025,0.1714529025
70.5,0.449807921,0.1714517945,0.1714517945
70.6,0.4498073337,0.1714507053,0.1714507053
70.7,0.4498067542,0.1714496345,0.1714496345
70.8,0.4498061826,0.1714485819,0.1714485819
70.9,0.4498056186,0.1714475472,0.1714475472
71,0.4498050623,0.1714465301,0.1714465301
71.1,0.4498045134,0.1714455303,0.1714455303
71.2,0.4498039719,0.1714445475,0.1714445475
71.3,0.4498034377,0.1714435814,0.1714435814
71.4,0.4498029106,0.1714426318,0.1714426318
71.5,0.4498023907,0.1714416984,0.1714416984
71.6,0.4498018777,0.1714407809,0.1714407809
71.7,0.4498013716,0.1714398791,0.1714398791
71.8,0.4498008724,0.1714389927,0.1714389927
71.9,0.4498003798,0.1714381215,0.1714381215
72,0.4497998939,0.1714372651,0.1714372651
72.1,0.4497994145,0.1714364235,0.1714364235
72.2,0.4497989416,0.1714355962,0.1714355962
72.3,0.449798475,0.1714347832,0.1714347832
72.4,0.4497980147,0.171433984,0.171433984
72.5,0.4497975606,0.1714331987,0.1714331987
72.6,0.4497971125,0.1714324268,0.1714324268
72.7,0.4497966706,0.1714316682,0.1714316682
72.8,0.4497962345,0.1714309226,0.1714309226
72.9,0.4497958043,0.1714301899,0.1714301899
73,0.4497953799,0.1714294698,0.1714294698
73.1,0.4497949612,0.1714287622,0.1714287622
73.2,0.4497945482,0.1714280667,0.1714280667
73.3,0.4497941407,0.1714273833,0.1714273833
73.4,0.4497937386,0.1714267117,0.1714267117
73.5,0.449793342,0.1714260517,0.1714260517
73.6,0.4497929507,0.1714254031,0.1714254031
73.7,0.4497925647,0.1714247658,0.1714247658
73.8,0.4497921838,0.1714241395,0.1714241395
73.9,0.4497918081,0.1714235241,0.1714235241
74,0.4497914375,0.1714229194,0.1714229194
74.1,0.4497910718,0.1714223252,0.1714223252
74.2,0.449790711,0.1714217413,0.1714217413
74.3,0.4497903551,0.1714211677,0.1714211677
74.4,0.449790004,0.171420604,0.171420604
74.5,0.4497896576,0.1714200501,0.1714200501
74.6,0.4497893158,0.1714195059,0.1714195059
74.7,0.4497889787,0.1714189712,0.1714189712
74.8,0.449788646,0.1714184458,0.1714184458
74.9,0.4497883179,0.1714179297,0.1714179297
75,0.4497879942,0.1714174225,0.1714174225
75.1,0.4497876748,0.1714169243,0.1714169243
75.2,0.4497873597,0.1714164348,0.1714164348
75.3,0.4497870488,0.1714159539,0.1714159539
75.4,0.4497867422,0.1714154814,0.1714154814
75.5,0.4497864396,0.1714150173,0.1714150173
75.6,0.4497861412,0.1714145613,0.1714145613
75.7,0.4497858467,0.1714141133,0.1714141133
75.8,0.4497855562,0.1714136733,0.1714136733
75.9,0.4497852696,0.171413241,0.171413241
76,0.4497849868,0.1714128163,0.1714128163
76.1,0.4497847079,0.1714123992,0.1714123992
76.2,0.4497844327,0.1714119894,0.1714119894
76.3,0.4497841612,0.1714115869,0.1714115869
76.4,0.4497838934,0.1714111915,0.1714111915
76.5,0.4497836291,0.1714108031,0.1714108031
76.6,0.4497833684,0.1714104216,0.1714104216
76.7,0.4497831112,0.1714100469,0.1714100469
76.8,0.4497828575,0.1714096789,0.1714096789
76.9,0.4497826072,0.1714093174,0.1714093174
77,0.4497823603,0.1714089623,0.1714089623
77.1,0.4497821166,0.1714086136,0.1714086136
77.2,0.4497818763,0.1714082711,0.1714082711
77.3,0.4497816392,0.1714079347,0.1714079347
77.4,0.4497814052,0.1714076043,0.1714076043
77.5,0.4497811744,0.1714072798,0.1714072798
77.6,0.4497809468,0.1714069612,0.1714069612
77.7,0.4497807221,0.1714066482,0.1714066482
77.8,0.4497805005,0.1714063409,0.1714063409
77.9,0.4497802819,0.1714060391,0.1714060391
78,0.4497800662,0.1714057427,0.1714057427
78.1,0.4497798535,0.1714054517,0.1714054517
78.2,0.4497796435,0.1714051659,0.1714051659
78.3,0.4497794364,0.1714048852,0.1714048852
78.4,0.4497792321,0.1714046097,0.1714046097
78.5,0.4497790306,0.171404339,0.171404339
78.6,0.4497788317,0.1714040733,0.1714040733
78.7,0.4497786355,0.1714038124,0.1714038124
78.8,0.449778442,0.1714035562,0.1714035562
78.9,0.449778251,0.1714033047,0.1714033047
79,0.4497780627,0.1714030577,0.1714030577
79.1,0.4497778768,0.1714028152,0.1714028152
79.2,0.4497776935,0.1714025772,0.1714025772
79.3,0.4497775126,0.1714023434,0.1714023434
79.4,0.4497773341,0.1714021139,0.1714021139
79.5,0.4497771581,0.1714018887,0.1714018887
79.6,0.4497769844,0.1714016675,0.1714016675
79.7,0.4497768131,0.1714014503,0.1714014503
79.8,0.449776644,0.1714012372,0.1714012372
79.9,0.4497764773,0.1714010279,0.1714010279
80,0.4497763127,0.1714008225,0.1714008225
