t,D_L1,D_KL,D_e
57.5,0.4783021163,0.191496367,0.191496367
57.6,0.4782991476,0.1914884525,0.1914884525
57.7,0.4782962188,0.1914806642,0.1914806642
57.8,0.4782933293,0.1914730001,0.1914730001
57.9,0.4782904788,0.1914654582,0.1914654582
58,0.4782876666,0.1914580367,0.1914580367
58.1,0.4782848921,0.1914507337,0.1914507337
58.2,0.478282155,0.1914435474,0.1914435474
58.3,0.4782794547,0.1914364758,0.1914364758
58.4,0.4782767907,0.1914295173,0.1914295173
58.5,0.4782741626,0.1914226701,0.1914226701
58.6,0.4782715697,0.1914159324,0.1914159324
58.7,0.4782690118,0.1914093025,0.1914093025
58.8,0.4782664882,0.1914027788,0.1914027788
58.9,0.4782639986,0.1913963595,0.1913963595
59,0.4782615424,0.1913900431,0.1913900431
59.1,0.4782591193,0.191383828,0.191383828
59.2,0.4782567288,0.1913777125,0.1913777125
59.3,0.4782543704,0.1913716952,0.1913716952
59.4,0.4782520437,0.1913657744,0.1913657744
59.5,0.4782497483,0.1913599487,0.1913599487
59.6,0.4782474837,0.1913542165,0.1913542165
59.7,0.4782452497,0.1913485765,0.1913485765
59.8,0.4782430456,0.1913430271,0.1913430271
59.9,0.4782408712,0.191337567,0.191337567
60,0.478238726,0.1913321948,0.1913321948
60.1,0.4782366097,0.191326909,0.191326909
60.2,0.4782345219,0.1913217083,0.1913217083
60.3,0.4782324621,0.1913165914,0.1913165914
60.4,0.47823043,0.191311557,0.191311557
60.5,0.4782284252,0.1913066038,0.1913066038
60.6,0.4782264474,0.1913017304,0.1913017304
60.7,0.4782244962,0.1912969358,0.1912969358
60.8,0.4782225712,0.1912922185,0.1912922185
60.9,0.4782206721,0.1912875774,0.1912875774
61,0.4782187986,0.1912830113,0.1912830113
61.1,0.4782169502,0.1912785191,0.1912785191
61.2,0.4782151267,0.1912740995,0.1912740995
61.3,0.4782133277,0.1912697514,0.1912697514
61.4,0.4782115529,0.1912654737,0.1912654737
61.5,0.478209802,0.1912612653,0.1912612653
61.6,0.4782080746,0.1912571251,0.1912571251
61.7,0.4782063704,0.191253052,0.191253052
61.8,0.4782046892,0.1912490449,0.1912490449
61.9,0.4782030306,0.1912451029,0.1912451029
62,0.4782013942,0.1912412249,0.1912412249
62.1,0.4781997799,0.1912374098,0.1912374098
62.2,0.4781981873,0.1912336568,0.1912336568
62.3,0.4781966161,0.1912299647,0.1912299647
62.4,0.478195066,0.1912263327,0.1912263327
62.5,0.4781935367,0.1912227598,0.1912227598
62.6,0.4781920281,0.1912192451,0.1912192451
62.7,0.4781905397,0.1912157876,0.1912157876
62.8,0.4781890713,0.1912123864,0.1912123864
62.9,0.4781876227,0.1912090407,0.1912090407
63,0.4781861935,0.1912057496,0.1912057496
63.1,0.4781847836,0.1912025121,0.1912025121
63.2,0.4781833926,0.1911993276,0.1911993276
63.3,0.4781820204,0.191196195,0.191196195
63.4,0.4781806666,0.1911931137,0.1911931137
63.5,0.4781793309,0.1911900827,0.1911900827
63.6,0.4781780133,0.1911871013,0.1911871013
63.7,0.4781767134,0.1911841687,0.1911841687
63.8,0.4781754309,0.1911812841,0.1911812841
63.9,0.4781741657,0.1911784468,0.1911784468
64,0.4781729175,0.191175656,0.191175656
64.1,0.4781716861,0.1911729109,0.1911729109
64.2,0.4781704712,0.191170211,0.191170211
64.3,0.4781692727,0.1911675553,0.1911675553
64.4,0.4781680903,0.1911649432,0.1911649432
64.5,0.4781669238,0.1911623741,0.1911623741
64.6,0.478165773,0.1911598472,0.1911598472
64.7,0.4781646377,0.1911573619,0.1911573619
64.8,0.4781635176,0.1911549175,0.1911549175
64.9,0.4781624126,0.1911525134,0.1911525134
65,0.4781613224,0.1911501489,0.1911501489
65.1,0.4781602469,0.1911478233,0.1911478233
65.2,0.4781591859,0.1911455361,0.1911455361
65.3,0.4781581391,0.1911432867,0.1911432867
65.4,0.4781571064,0.1911410744,0.1911410744
65.5,0.4781560876,0.1911388987,0.1911388987
65.6,0.4781550825,0.1911367589,0.1911367589
65.7,0.4781540909,0.1911346545,0.1911346545
65.8,0.4781531127,0.1911325849,0.1911325849
65.9,0.4781521476,0.1911305497,0.1911305497
66,0.4781511954,0.1911285481,0.1911285481
66.1,0.4781502561,0.1911265797,0.1911265797
66.2,0.4781493294,0.191124644,0.191124644
66.3,0.4781484152,0.1911227403,0.1911227403
66.4,0.4781475133,0.1911208683,0.1911208683
66.5,0.4781466234,0.1911190274,0.1911190274
66.6,0.4781457456,0.1911172171,0.1911172171
66.7,0.4781448796,0.1911154369,0.1911154369
66.8,0.4781440252,0.1911136864,0.1911136864
66.9,0.4781431823,0.1911119649,0.1911119649
67,0.4781423507,0.1911102722,0.1911102722
67.1,0.4781415303,0.1911086077,0.1911086077
67.2,0.4781407209,0.191106971,0.191106971
67.3,0.4781399225,0.1911053615,0.1911053615
67.4,0.4781391347,0.191103779,0.191103779
67.5,0.4781383576,0.1911022229,0.1911022229
67.6,0.4781375909,0.1911006928,0.1911006928
67.7,0.4781368345,0.1910991884,0.1910991884
67.8,0.4781360883,0.1910977091,0.1910977091
67.9,0.4781353521,0.1910962546,0.1910962546
68,0.4781346258,0.1910948245,0.1910948245
68.1,0.4781339093,0.1910934183,0.1910934183
68.2,0.4781332024,0.1910920358,0.1910920358
68.3,0.478132505,0.1910906765,0.1910906765
68.4,0.478131817,0.19108934,0.19108934
68.5,0.4781311383,0.191088026,0.191088026
68.6,0.4781304687,0.1910867341,0.1910867341
68.7,0.478129808,0.191085464,0.191085464
68.8,0.4781291563,0.1910842152,0.1910842152
68.9,0.4781285133,0.1910829875,0.1910829875
69,0.478127879,0.1910817805,0.1910817805
69.1,0.4781272532,0.1910805939,0.1910805939
69.2,0.4781266358,0.1910794273,0.1910794273
69.3,0.4781260268,0.1910782805,0.1910782805
69.4,0.4781254259,0.191077153,0.191077153
69.5,0.4781248331,0.1910760446,0.1910760446
69.6,0.4781242482,0.191074955,0.191074955
69.7,0.4781236712,0.1910738838,0.1910738838
69.8,0.478123102,0.1910728309,0.1910728309
69.9,0.4781225405,0.1910717957,0.1910717957
70,0.4781219865,0.1910707782,0.1910707782
70.1,0.4781214399,0.1910697779,0.1910697779
70.2,0.4781209007,0.1910687947,0.1910687947
70.3,0.4781203687,0.1910678282,0.1910678282
70.4,0.4781198439,0.1910668781,0.1910668781
70.5,0.4781193262,0.1910659442,0.1910659442
70.6,0.4781188154,0.1910650263,0.1910650263
70.7,0.4781183114,0.191064124,0.191064124
70.8,0.4781178143,0.1910632371,0.1910632371
70.9,0.4781173238,0.1910623653,0.1910623653
71,0.47811684,0.1910615085,0.1910615085
71.1,0.4781163626,0.1910606663,0.1910606663
71.2,0.4781158917,0.1910598386,0.1910598386
71.3,0.4781154271,0.191059025,0.191059025
71.4,0.4781149687,0.1910582254,0.1910582254
71.5,0.4781145165,0.1910574395,0.1910574395
71.6,0.4781140704,0.191056667,0.191056667
71.7,0.4781136303,0.1910559079,0.1910559079
71.8,0.4781131961,0.1910551618,0.1910551618
71.9,0.4781127677,0.1910544286,0.1910544286
72,0.4781123451,0.191053708,0.191053708
72.1,0.4781119282,0.1910529998,0.1910529998
72.2,0.4781115169,0.1910523038,0.1910523038
72.3,0.4781111111,0.1910516198,0.1910516198
72.4,0.4781107108,0.1910509476,0.1910509476
72.5,0.4781103158,0.1910502871,0.1910502871
72.6,0.4781099262,0.191049638,0.191049638
72.7,0.4781095418,0.1910490001,0.1910490001
72.8,0.4781091626,0.1910483733,0.1910483733
72.9,0.4781087884,0.1910477573,0.1910477573
73,0.4781084193,0.1910471521,0.1910471521
73.1,0.4781080552,0.1910465573,0.1910465573
73.2,0.478107696,0.1910459729,0.1910459729
73.3,0.4781073416,0.1910453986,0.1910453986
73.4,0.4781069919,0.1910448344,0.1910448344
73.5,0.478106647,0.1910442799,0.1910442799
73.6,0.4781063067,0.1910437352,0.1910437352
73.7,0.478105971,0.1910431999,0.1910431999
73.8,0.4781056397,0.191042674,0.191042674
73.9,0.478105313,0.1910421573,0.1910421573
74,0.4781049906,0.1910416496,0.1910416496
74.1,0.4781046726,0.1910411508,0.1910411508
74.2,0.4781043588,0.1910406607,0.1910406607
74.3,0.4781040493,0.1910401793,0.1910401793
74.4,0.4781037439,0.1910397062,0.1910397062
74.5,0.4781034427,0.1910392415,0.1910392415
74.6,0.4781031455,0.191038785,0.191038785
74.7,0.4781028522,0.1910383365,0.1910383365
74.8,0.478102563,0.1910378959,0.1910378959
74.9,0.4781022776,0.191037463,0.191037463
75,0.478101996,0.1910370378,0.1910370378
75.1,0.4781017183,0.1910366201,0.1910366201
75.2,0.4781014442,0.1910362098,0.1910362098
75.3,0.4781011739,0.1910358067,0.1910358067
75.4,0.4781009072,0.1910354108,0.1910354108
75.5,0.4781006441,0.1910350218,0.1910350218
75.6,0.4781003845,0.1910346398,0.1910346398
75.7,0.4781001284,0.1910342646,0.1910342646
75.8,0.4780998757,0.191033896,0.191033896
75.9,0.4780996265,0.1910335339,0.1910335339
76,0.4780993806,0.1910331783,0.1910331783
76.1,0.478099138,0.1910328291,0.1910328291
76.2,0.4780988986,0.191032486,0.191032486
76.3,0.4780986625,0.1910321491,0.1910321491
76.4,0.4780984296,0.1910318182,0.1910318182
76.5,0.4780981998,0.1910314932,0.1910314932
76.6,0.4780979731,0.1910311741,0.1910311741
76.7,0.4780977494,0.1910308606,0.1910308606
76.8,0.4780975287,0.1910305528,0.1910305528
76.9,0.478097311,0.1910302504,0.1910302504
77,0.4780970963,0.1910299535,0.1910299535
77.1,0.4780968844,0.191029662,0.191029662
77.2,0.4780966753,0.1910293757,0.1910293757
77.3,0.4780964691,0.1910290945,0.1910290945
77.4,0.4780962657,0.1910288184,0.1910288184
77.5,0.478096065,0.1910285473,0.1910285473
77.6,0.4780958669,0.1910282811,0.1910282811
77.7,0.4780956716,0.1910280197,0.1910280197
77.8,0.4780954789,0.191027763,0.191027763
77.9,0.4780952887,0.191027511,0.191027511
78,0.4780951012,0.1910272636,0.1910272636
78.1,0.4780949161,0.1910270206,0.1910270206
78.2,0.4780947335,0.1910267821,0.1910267821
78.3,0.4780945534,0.1910265478,0.1910265478
78.4,0.4780943757,0.1910263179,0.1910263179
78.5,0.4780942004,0.1910260921,0.1910260921
78.6,0.4780940275,0.1910258705,0.1910258705
78.7,0.4780938569,0.1910256529,0.1910256529
78.8,0.4780936885,0.1910254393,0.1910254393
78.9,0.4780935225,0.1910252295,0.1910252295
79,0.4780933586,0.1910250237,0.1910250237
79.1,0.478093197,0.1910248216,0.1910248216
79.2,0.4780930376,0.1910246232,0.1910246232
79.3,0.4780928803,0.1910244284,0.1910244284
79.4,0.4780927251,0.1910242372,0.1910242372
79.5,0.478092572,0.1910240496,0.1910240496
79.6,0.4780924209,0.1910238654,0.1910238654
79.7,0.4780922719,0.1910236846,0.1910236846
79.8,0.4780921249,0.1910235071,0.1910235071
79.9,0.4780919798,0.1910233329,0.1910233329
80,0.4780918368,0.191023162,0.191023162
