t,D_L1,D_KL,D_e
57.7,0.4535668512,0.1743485075,0.1743485075
57.8,0.4535635816,0.1743396647,0.1743396647
57.9,0.453560356,0.1743309626,0.1743309626
58,0.4535571737,0.174322399,0.174322399
58.1,0.4535540342,0.1743139717,0.1743139717
58.2,0.453550937,0.1743056786,0.1743056786
58.3,0.4535478814,0.1742975177,0.1742975177
58.4,0.4535448669,0.1742894867,0.1742894867
58.5,0.4535418929,0.1742815838,0.1742815838
58.6,0.4535389589,0.174273807,0.174273807
58.7,0.4535360643,0.1742661542,0.1742661542
58.8,0.4535332087,0.1742586236,0.1742586236
58.9,0.4535303915,0.1742512132,0.1742512132
59,0.4535276122,0.1742439211,0.1742439211
59.1,0.4535248702,0.1742367457,0.1742367457
59.2,0.4535221651,0.1742296849,0.1742296849
59.3,0.4535194964,0.174222737,0.174222737
59.4,0.4535168636,0.1742159003,0.1742159003
59.5,0.4535142661,0.174209173,0.174209173
59.6,0.4535117036,0.1742025535,0.1742025535
59.7,0.4535091756,0.1741960399,0.1741960399
59.8,0.4535066815,0.1741896308,0.1741896308
59.9,0.453504221,0.1741833244,0.1741833244
60,0.4535017936,0.1741771191,0.1741771191
60.1,0.4534993988,0.1741710134,0.1741710134
60.2,0.4534970362,0.1741650057,0.1741650057
60.3,0.4534947054,0.1741590945,0.1741590945
60.4,0.4534924059,0.1741532782,0.1741532782
60.5,0.4534901374,0.1741475554,0.1741475554
60.6,0.4534878993,0.1741419246,0.1741419246
60.7,0.4534856914,0.1741363844,0.1741363844
60.8,0.4534835131,0.1741309333,0.1741309333
60.9,0.4534813642,0.17412557,0.17412557
61,0.4534792441,0.1741202931,0.1741202931
61.1,0.4534771525,0.1741151012,0.1741151012
61.2,0.4534750891,0.174109993,0.174109993
61.3,0.4534730534,0.1741049672,0.1741049672
61.4,0.4534710451,0.1741000224,0.1741000224
61.5,0.4534690637,0.1740951575,0.1740951575
61.6,0.4534671091,0.1740903711,0.1740903711
61.7,0.4534651807,0.174085662,0.174085662
61.8,0.4534632782,0.1740810291,0.1740810291
61.9,0.4534614013,0.174076471,0.174076471
62,0.4534595497,0.1740719867,0.1740719867
62.1,0.4534577229,0.1740675749,0.1740675749
62.2,0.4534559208,0.1740632346,0.1740632346
62.3,0.4534541428,0.1740589646,0.1740589646
62.4,0.4534523888,0.1740547638,0.1740547638
62.5,0.4534506583,0.1740506311,0.1740506311
62.6,0.4534489512,0.1740465654,0.1740465654
62.7,0.4534472669,0.1740425658,0.1740425658
62.8,0.4534456053,0.174038631,0.174038631
62.9,0.4534439661,0.1740347602,0.1740347602
63,0.4534423489,0.1740309522,0.1740309522
63.1,0.4534407535,0.1740272062,0.1740272062
63.2,0.4534391795,0.1740235211,0.1740235211
63.3,0.4534376266,0.174019896,0.174019896
63.4,0.4534360947,0.1740163299,0.1740163299
63.5,0.4534345833,0.1740128219,0.1740128219
63.6,0.4534330923,0.174009371,0.174009371
63.7,0.4534316213,0.1740059764,0.1740059764
63.8,0.4534301701,0.1740026372,0.1740026372
63.9,0.4534287385,0.1739993525,0.1739993525
64,0.453427326,0.1739961215,0.1739961215
64.1,0.4534259326,0.1739929432,0.1739929432
64.2,0.4534245579,0.1739898169,0.1739898169
64.3,0.4534232017,0.1739867417,0.1739867417
64.4,0.4534218637,0.1739837168,0.1739837168
64.5,0.4534205437,0.1739807414,0.1739807414
64.6,0.4534192415,0.1739778147,0.1739778147
64.7,0.4534179567,0.173974936,0.173974936
64.8,0.4534166893,0.1739721045,0.1739721045
64.9,0.4534154389,0.1739693195,0.1739693195
65,0.4534142053,0.1739665801,0.1739665801
65.1,0.4534129883,0.1739638858,0.1739638858
65.2,0.4534117876,0.1739612357,0.1739612357
65.3,0.4534106031,0.1739586291,0.1739586291
65.4,0.4534094346,0.1739560654,0.1739560654
65.5,0.4534082817,0.1739535439,0.1739535439
65.6,0.4534071443,0.1739510639,0.1739510639
65.7,0.4534060223,0.1739486248,0.1739486248
65.8,0.4534049153,0.1739462259,0.1739462259
65.9,0.4534038232,0.1739438665,0.1739438665
66,0.4534027458,0.173941546,0.173941546
66.1,0.4534016829,0.1739392638,0.1739392638
66.2,0.4534006343,0.1739370194,0.1739370194
66.3,0.4533995998,0.173934812,0.173934812
66.4,0.4533985791,0.1739326411,0.1739326411
66.5,0.4533975723,0.1739305061,0.1739305061
66.6,0.4533965789,0.1739284065,0.1739284065
66.7,0.4533955989,0.1739263416,0.1739263416
66.8,0.4533946321,0.173924311,0.173924311
66.9,0.4533936783,0.173922314,0.173922314
67,0.4533927373,0.1739203501,0.1739203501
67.1,0.453391809,0.1739184189,0.1739184189
67.2,0.4533908931,0.1739165197,0.1739165197
67.3,0.4533899896,0.173914652,0.173914652
67.4,0.4533890982,0.1739128155,0.1739128155
67.5,0.4533882188,0.1739110095,0.1739110095
67.6,0.4533873512,0.1739092335,0.1739092335
67.7,0.4533864953,0.1739074871,0.1739074871
67.8,0.4533856509,0.1739057698,0.1739057698
67.9,0.4533848178,0.1739040812,0.1739040812
68,0.453383996,0.1739024207,0.1739024207
68.1,0.4533831852,0.173900788,0.173900788
68.2,0.4533823853,0.1738991825,0.1738991825
68.3,0.4533815962,0.1738976039,0.1738976039
68.4,0.4533808177,0.1738960516,0.1738960516
68.5,0.4533800496,0.1738945254,0.1738945254
68.6,0.4533792919,0.1738930247,0.1738930247
68.7,0.4533785443,0.1738915491,0.1738915491
68.8,0.4533778068,0.1738900983,0.1738900983
68.9,0.4533770793,0.1738886718,0.1738886718
69,0.4533763615,0.1738872693,0.1738872693
69.1,0.4533756533,0.1738858903,0.1738858903
69.2,0.4533749547,0.1738845345,0.1738845345
69.3,0.4533742655,0.1738832015,0.1738832015
69.4,0.4533735856,0.1738818909,0.1738818909
69.5,0.4533729147,0.1738806024,0.1738806024
69.6,0.453372253,0.1738793356,0.1738793356
69.7,0.4533716001,0.1738780902,0.1738780902
69.8,0.453370956,0.1738768658,0.1738768658
69.9,0.4533703205,0.173875662,0.173875662
70,0.4533696936,0.1738744786,0.1738744786
70.1,0.4533690751,0.1738733152,0.1738733152
70.2,0.453368465,0.1738721715,0.1738721715
70.3,0.453367863,0.1738710471,0.1738710471
70.4,0.4533672691,0.1738699418,0.1738699418
70.5,0.4533666833,0.1738688552,0.1738688552
70.6,0.4533661053,0.173867787,0.173867787
70.7,0.453365535,0.173866737,0.173866737
70.8,0.4533649725,0.1738657047,0.1738657047
70.9,0.4533644175,0.1738646901,0.1738646901
71,0.45336387,0.1738636927,0.1738636927
71.1,0.4533633298,0.1738627122,0.1738627122
71.2,0.4533627969,0.1738617485,0.1738617485
71.3,0.4533622712,0.1738608012,0.1738608012
71.4,0.4533617525,0.17385987,0.17385987
71.5,0.4533612408,0.1738589547,0.1738589547
71.6,0.453360736,0.1738580551,0.1738580551
71.7,0.4533602379,0.1738571708,0.1738571708
71.8,0.4533597466,0.1738563016,0.1738563016
71.9,0.4533592619,0.1738554474,0.1738554474
72,0.4533587837,0.1738546077,0.1738546077
72.1,0.4533583119,0.1738537825,0.1738537825
72.2,0.4533578465,0.1738529713,0.1738529713
72.3,0.4533573873,0.1738521742,0.1738521742
72.4,0.4533569343,0.1738513907,0.1738513907
72.5,0.4533564874,0.1738506206,0.1738506206
72.6,0.4533560465,0.1738498638,0.1738498638
72.7,0.4533556115,0.1738491201,0.1738491201
72.8,0.4533551824,0.1738483891,0.1738483891
72.9,0.4533547591,0.1738476708,0.1738476708
73,0.4533543414,0.1738469648,0.1738469648
73.1,0.4533539294,0.173846271,0.173846271
73.2,0.4533535228,0.1738455892,0.1738455892
73.3,0.4533531218,0.1738449192,0.1738449192
73.4,0.4533527262,0.1738442608,0.1738442608
73.5,0.4533523358,0.1738436138,0.1738436138
73.6,0.4533519508,0.173842978,0.173842978
73.7,0.4533515709,0.1738423533,0.1738423533
73.8,0.4533511961,0.1738417393,0.1738417393
73.9,0.4533508263,0.1738411361,0.1738411361
74,0.4533504616,0.1738405433,0.1738405433
74.1,0.4533501017,0.1738399608,0.1738399608
74.2,0.4533497466,0.1738393885,0.1738393885
74.3,0.4533493964,0.1738388262,0.1738388262
74.4,0.4533490508,0.1738382736,0.1738382736
74.5,0.4533487099,0.1738377307,0.1738377307
74.6,0.4533483736,0.1738371973,0.1738371973
74.7,0.4533480418,0.1738366732,0.1738366732
74.8,0.4533477145,0.1738361583,0.1738361583
74.9,0.4533473915,0.1738356524,0.1738356524
75,0.4533470729,0.1738351553,0.1738351553
75.1,0.4533467586,0.173834667,0.173834667
75.2,0.4533464486,0.1738341873,0.1738341873
75.3,0.4533461426,0.1738337159,0.1738337159
75.4,0.4533458408,0.1738332529,0.1738332529
75.5,0.4533455431,0.173832798,0.173832798
75.6,0.4533452494,0.1738323511,0.1738323511
75.7,0.4533449596,0.1738319121,0.1738319121
75.8,0.4533446737,0.1738314809,0.1738314809
75.9,0.4533443916,0.1738310572,0.1738310572
76,0.4533441134,0.1738306411,0.1738306411
76.1,0.4533438389,0.1738302323,0.1738302323
76.2,0.453343568,0.1738298307,0.1738298307
76.3,0.4533433009,0.1738294363,0.1738294363
76.4,0.4533430373,0.1738290488,0.1738290488
76.5,0.4533427772,0.1738286682,0.1738286682
76.6,0.4533425207,0.1738282944,0.1738282944
76.7,0.4533422676,0.1738279272,0.1738279272
76.8,0.4533420179,0.1738275666,0.1738275666
76.9,0.4533417715,0.1738272124,0.1738272124
77,0.4533415285,0.1738268645,0.1738268645
77.1,0.4533412888,0.1738265228,0.1738265228
77.2,0.4533410522,0.1738261872,0.1738261872
77.3,0.4533408189,0.1738258576,0.1738258576
77.4,0.4533405887,0.173825534,0.173825534
77.5,0.4533403615,0.1738252161,0.1738252161
77.6,0.4533401375,0.1738249039,0.1738249039
77.7,0.4533399164,0.1738245973,0.1738245973
77.8,0.4533396983,0.1738242962,0.1738242962
77.9,0.4533394832,0.1738240005,0.1738240005
78,0.4533392709,0.1738237102,0.1738237102
78.1,0.4533390615,0.1738234251,0.1738234251
78.2,0.4533388549,0.1738231451,0.1738231451
78.3,0.4533386511,0.1738228701,0.1738228701
78.4,0.4533384501,0.1738226002,0.1738226002
78.5,0.4533382517,0.1738223351,0.1738223351
78.6,0.453338056,0.1738220748,0.1738220748
78.7,0.4533378629,0.1738218192,0.1738218192
78.8,0.4533376725,0.1738215683,0.1738215683
78.9,0.4533374846,0.1738213219,0.1738213219
79,0.4533372992,0.17382108,0.17382108
79.1,0.4533371163,0.1738208425,0.1738208425
79.2,0.4533369358,0.1738206093,0.1738206093
79.3,0.4533367578,0.1738203804,0.1738203804
79.4,0.4533365822,0.1738201556,0.1738201556
79.5,0.453336409,0.173819935,0.173819935
79.6,0.4533362381,0.1738197184,0.1738197184
79.7,0.4533360694,0.1738195057,0.1738195057
79.8,0.4533359031,0.1738192969,0.1738192969
79.9,0.453335739,0.173819092,0.173819092
80,0.4533355771,0.1738188908,0.1738188908
