t,D_L1,D_KL,D_e
57.8,0.4631241591,0.1808840298,0.1808840298
57.9,0.4631210756,0.1808757691,0.1808757691
58,0.4631180336,0.18086764,0.18086764
58.1,0.4631150325,0.1808596404,0.1808596404
58.2,0.4631120717,0.1808517684,0.1808517684
58.3,0.4631091507,0.1808440219,0.1808440219
58.4,0.463106269,0.180836399,0.180836399
58.5,0.4631034261,0.1808288977,0.1808288977
58.6,0.4631006214,0.1808215162,0.1808215162
58.7,0.4630978544,0.1808142526,0.1808142526
58.8,0.4630951246,0.180807105,0.180807105
58.9,0.4630924315,0.1808000717,0.1808000717
59,0.4630897747,0.1807931509,0.1807931509
59.1,0.4630871535,0.1807863408,0.1807863408
59.2,0.4630845676,0.1807796397,0.1807796397
59.3,0.4630820165,0.1807730459,0.1807730459
59.4,0.4630794997,0.1807665577,0.1807665577
59.5,0.4630770167,0.1807601734,0.1807601734
59.6,0.4630745672,0.1807538915,0.1807538915
59.7,0.4630721505,0.1807477103,0.1807477103
59.8,0.4630697664,0.1807416283,0.1807416283
59.9,0.4630674143,0.1807356439,0.1807356439
60,0.4630650938,0.1807297556,0.1807297556
60.1,0.4630628045,0.1807239619,0.1807239619
60.2,0.4630605461,0.1807182613,0.1807182613
60.3,0.463058318,0.1807126523,0.1807126523
60.4,0.4630561198,0.1807071335,0.1807071335
60.5,0.4630539512,0.1807017036,0.1807017036
60.6,0.4630518118,0.180696361,0.180696361
60.7,0.4630497011,0.1806911045,0.1806911045
60.8,0.4630476188,0.1806859327,0.1806859327
60.9,0.4630455646,0.1806808442,0.1806808442
61,0.4630435379,0.1806758378,0.1806758378
61.1,0.4630415385,0.1806709121,0.1806709121
61.2,0.463039566,0.180666066,0.180666066
61.3,0.46303762,0.180661298,0.180661298
61.4,0.4630357002,0.1806566071,0.1806566071
61.5,0.4630338062,0.1806519921,0.1806519921
61.6,0.4630319376,0.1806474516,0.1806474516
61.7,0.4630300942,0.1806429845,0.1806429845
61.8,0.4630282756,0.1806385898,0.1806385898
61.9,0.4630264814,0.1806342662,0.1806342662
62,0.4630247113,0.1806300126,0.1806300126
62.1,0.4630229651,0.1806258279,0.1806258279
62.2,0.4630212423,0.1806217111,0.1806217111
62.3,0.4630195427,0.1806176611,0.1806176611
62.4,0.463017866,0.1806136768,0.1806136768
62.5,0.4630162118,0.1806097571,0.1806097571
62.6,0.4630145798,0.1806059011,0.1806059011
62.7,0.4630129698,0.1806021078,0.1806021078
62.8,0.4630113814,0.1805983761,0.1805983761
62.9,0.4630098144,0.1805947052,0.1805947052
63,0.4630082685,0.1805910939,0.1805910939
63.1,0.4630067434,0.1805875415,0.1805875415
63.2,0.4630052387,0.1805840469,0.1805840469
63.3,0.4630037543,0.1805806093,0.1805806093
63.4,0.4630022899,0.1805772277,0.1805772277
63.5,0.4630008451,0.1805739012,0.1805739012
63.6,0.4629994198,0.1805706291,0.1805706291
63.7,0.4629980136,0.1805674104,0.1805674104
63.8,0.4629966264,0.1805642442,0.1805642442
63.9,0.4629952578,0.1805611298,0.1805611298
64,0.4629939076,0.1805580663,0.1805580663
64.1,0.4629925756,0.180555053,0.180555053
64.2,0.4629912614,0.1805520889,0.1805520889
64.3,0.462989965,0.1805491734,0.1805491734
64.4,0.462988686,0.1805463057,0.1805463057
64.5,0.4629874241,0.180543485,0.180543485
64.6,0.4629861793,0.1805407105,0.1805407105
64.7,0.4629849512,0.1805379816,0.1805379816
64.8,0.4629837396,0.1805352975,0.1805352975
64.9,0.4629825442,0.1805326574,0.1805326574
65,0.462981365,0.1805300608,0.1805300608
65.1,0.4629802016,0.1805275068,0.1805275068
65.2,0.4629790539,0.1805249949,0.1805249949
65.3,0.4629779216,0.1805225243,0.1805225243
65.4,0.4629768045,0.1805200944,0.1805200944
65.5,0.4629757024,0.1805177045,0.1805177045
65.6,0.4629746152,0.1805153541,0.1805153541
65.7,0.4629735426,0.1805130424,0.1805130424
65.8,0.4629724844,0.1805107688,0.1805107688
65.9,0.4629714404,0.1805085328,0.1805085328
66,0.4629704105,0.1805063338,0.1805063338
66.1,0.4629693944,0.1805041711,0.1805041711
66.2,0.462968392,0.1805020442,0.1805020442
66.3,0.4629674031,0.1804999525,0.1804999525
66.4,0.4629664274,0.1804978954,0.1804978954
66.5,0.4629654649,0.1804958724,0.1804958724
66.6,0.4629645153,0.1804938829,0.1804938829
66.7,0.4629635785,0.1804919264,0.1804919264
66.8,0.4629626543,0.1804900025,0.1804900025
66.9,0.4629617425,0.1804881104,0.1804881104
67,0.462960843,0.1804862498,0.1804862498
67.1,0.4629599556,0.1804844201,0.1804844201
67.2,0.4629590801,0.1804826209,0.1804826209
67.3,0.4629582163,0.1804808516,0.1804808516
67.4,0.4629573642,0.1804791117,0.1804791117
67.5,0.4629565236,0.1804774009,0.1804774009
67.6,0.4629556942,0.1804757186,0.1804757186
67.7,0.462954876,0.1804740643,0.1804740643
67.8,0.4629540688,0.1804724377,0.1804724377
67.9,0.4629532725,0.1804708382,0.1804708382
68,0.4629524869,0.1804692655,0.1804692655
68.1,0.4629517118,0.180467719,0.180467719
68.2,0.4629509471,0.1804661985,0.1804661985
68.3,0.4629501928,0.1804647034,0.1804647034
68.4,0.4629494486,0.1804632333,0.1804632333
68.5,0.4629487143,0.1804617879,0.1804617879
68.6,0.46294799,0.1804603667,0.1804603667
68.7,0.4629472754,0.1804589694,0.1804589694
68.8,0.4629465704,0.1804575955,0.1804575955
68.9,0.4629458749,0.1804562448,0.1804562448
69,0.4629451887,0.1804549167,0.1804549167
69.1,0.4629445118,0.180453611,0.180453611
69.2,0.462943844,0.1804523273,0.1804523273
69.3,0.4629431851,0.1804510652,0.1804510652
69.4,0.4629425351,0.1804498244,0.1804498244
69.5,0.4629418939,0.1804486045,0.1804486045
69.6,0.4629412613,0.1804474052,0.1804474052
69.7,0.4629406371,0.1804462262,0.1804462262
69.8,0.4629400214,0.180445067,0.180445067
69.9,0.462939414,0.1804439275,0.1804439275
70,0.4629388147,0.1804428073,0.1804428073
70.1,0.4629382235,0.1804417061,0.1804417061
70.2,0.4629376402,0.1804406235,0.1804406235
70.3,0.4629370647,0.1804395592,0.1804395592
70.4,0.4629364971,0.1804385131,0.1804385131
70.5,0.462935937,0.1804374846,0.1804374846
70.6,0.4629353845,0.1804364737,0.1804364737
70.7,0.4629348394,0.18043548,0.18043548
70.8,0.4629343016,0.1804345031,0.1804345031
70.9,0.4629337711,0.1804335429,0.1804335429
71,0.4629332477,0.1804325991,0.1804325991
71.1,0.4629327313,0.1804316713,0.1804316713
71.2,0.4629322219,0.1804307594,0.1804307594
71.3,0.4629317193,0.180429863,0.180429863
71.4,0.4629312235,0.180428982,0.180428982
71.5,0.4629307343,0.180428116,0.180428116
71.6,0.4629302518,0.1804272648,0.1804272648
71.7,0.4629297757,0.1804264282,0.1804264282
71.8,0.462929306,0.180425606,0.180425606
71.9,0.4629288426,0.1804247978,0.1804247978
72,0.4629283855,0.1804240035,0.1804240035
72.1,0.4629279345,0.1804232229,0.1804232229
72.2,0.4629274896,0.1804224557,0.1804224557
72.3,0.4629270506,0.1804217016,0.1804217016
72.4,0.4629266176,0.1804209606,0.1804209606
72.5,0.4629261904,0.1804202323,0.1804202323
72.6,0.4629257689,0.1804195165,0.1804195165
72.7,0.4629253531,0.1804188131,0.1804188131
72.8,0.4629249429,0.1804181218,0.1804181218
72.9,0.4629245382,0.1804174425,0.1804174425
73,0.4629241389,0.1804167749,0.1804167749
73.1,0.4629237451,0.1804161189,0.1804161189
73.2,0.4629233565,0.1804154742,0.1804154742
73.3,0.4629229731,0.1804148407,0.1804148407
73.4,0.4629225949,0.1804142182,0.1804142182
73.5,0.4629222218,0.1804136065,0.1804136065
73.6,0.4629218536,0.1804130054,0.1804130054
73.7,0.4629214905,0.1804124147,0.1804124147
73.8,0.4629211322,0.1804118344,0.1804118344
73.9,0.4629207788,0.1804112641,0.1804112641
74,0.4629204301,0.1804107038,0.1804107038
74.1,0.462920086,0.1804101532,0.1804101532
74.2,0.4629197466,0.1804096122,0.1804096122
74.3,0.4629194118,0.1804090807,0.1804090807
74.4,0.4629190815,0.1804085585,0.1804085585
74.5,0.4629187556,0.1804080454,0.1804080454
74.6,0.4629184341,0.1804075413,0.1804075413
74.7,0.4629181169,0.180407046,0.180407046
74.8,0.462917804,0.1804065594,0.1804065594
74.9,0.4629174953,0.1804060814,0.1804060814
75,0.4629171908,0.1804056117,0.1804056117
75.1,0.4629168903,0.1804051503,0.1804051503
75.2,0.4629165939,0.1804046971,0.1804046971
75.3,0.4629163014,0.1804042518,0.1804042518
75.4,0.4629160129,0.1804038143,0.1804038143
75.5,0.4629157283,0.1804033846,0.1804033846
75.6,0.4629154475,0.1804029624,0.1804029624
75.7,0.4629151705,0.1804025477,0.1804025477
75.8,0.4629148972,0.1804021404,0.1804021404
75.9,0.4629146276,0.1804017402,0.1804017402
76,0.4629143616,0.1804013472,0.1804013472
76.1,0.4629140992,0.1804009611,0.1804009611
76.2,0.4629138403,0.1804005818,0.1804005818
76.3,0.4629135849,0.1804002093,0.1804002093
76.4,0.4629133329,0.1803998435,0.1803998435
76.5,0.4629130843,0.1803994841,0.1803994841
76.6,0.4629128391,0.1803991311,0.1803991311
76.7,0.4629125971,0.1803987844,0.1803987844
76.8,0.4629123584,0.1803984439,0.1803984439
76.9,0.4629121229,0.1803981095,0.1803981095
77,0.4629118906,0.1803977811,0.1803977811
77.1,0.4629116614,0.1803974585,0.1803974585
77.2,0.4629114353,0.1803971417,0.1803971417
77.3,0.4629112122,0.1803968306,0.1803968306
77.4,0.4629109922,0.1803965251,0.1803965251
77.5,0.4629107751,0.1803962251,0.1803962251
77.6,0.4629105609,0.1803959304,0.1803959304
77.7,0.4629103496,0.1803956411,0.1803956411
77.8,0.4629101411,0.1803953569,0.1803953569
77.9,0.4629099354,0.1803950779,0.1803950779
78,0.4629097325,0.1803948039,0.1803948039
78.1,0.4629095323,0.1803945349,0.1803945349
78.2,0.4629093348,0.1803942707,0.1803942707
78.3,0.46290914,0.1803940113,0.1803940113
78.4,0.4629089478,0.1803937566,0.1803937566
78.5,0.4629087582,0.1803935066,0.1803935066
78.6,0.4629085711,0.180393261,0.180393261
78.7,0.4629083865,0.18039302,0.18039302
78.8,0.4629082045,0.1803927833,0.1803927833
78.9,0.4629080248,0.1803925509,0.1803925509
79,0.4629078476,0.1803923227,0.1803923227
79.1,0.4629076728,0.1803920987,0.1803920987
79.2,0.4629075003,0.1803918788,0.1803918788
79.3,0.4629073301,0.1803916629,0.1803916629
79.4,0.4629071623,0.180391451,0.180391451
79.5,0.4629069967,0.1803912429,0.1803912429
79.6,0.4629068333,0.1803910387,0.1803910387
79.7,0.4629066721,0.1803908382,0.1803908382
79.8,0.462906513,0.1803906414,0.1803906414
79.9,0.4629063562,0.1803904482,0.1803904482
80,0.4629062014,0.1803902586,0.1803902586
