t,D_L1,D_KL,D_e
57.6,0.4920833377,0.2013261858,0.2013261858
57.7,0.4920806365,0.201319097,0.201319097
57.8,0.4920779716,0.2013121214,0.2013121214
57.9,0.4920753426,0.2013052573,0.2013052573
58,0.4920727489,0.201298503,0.201298503
58.1,0.4920701901,0.2012918568,0.2012918568
58.2,0.4920676657,0.2012853169,0.2012853169
58.3,0.4920651752,0.2012788818,0.2012788818
58.4,0.4920627183,0.2012725497,0.2012725497
58.5,0.4920602944,0.2012663191,0.2012663191
58.6,0.492057903,0.2012601884,0.2012601884
58.7,0.4920555438,0.201254156,0.201254156
58.8,0.4920532164,0.2012482203,0.2012482203
58.9,0.4920509202,0.20124238,0.20124238
59,0.4920486549,0.2012366334,0.2012366334
59.1,0.4920464201,0.2012309791,0.2012309791
59.2,0.4920442153,0.2012254157,0.2012254157
59.3,0.4920420402,0.2012199418,0.2012199418
59.4,0.4920398943,0.2012145559,0.2012145559
59.5,0.4920377773,0.2012092566,0.2012092566
59.6,0.4920356888,0.2012040427,0.2012040427
59.7,0.4920336283,0.2011989127,0.2011989127
59.8,0.4920315955,0.2011938654,0.2011938654
59.9,0.4920295901,0.2011888994,0.2011888994
60,0.4920276116,0.2011840135,0.2011840135
60.1,0.4920256598,0.2011792065,0.2011792065
60.2,0.4920237342,0.201174477,0.201174477
60.3,0.4920218344,0.2011698239,0.2011698239
60.4,0.4920199603,0.201165246,0.201165246
60.5,0.4920181113,0.201160742,0.201160742
60.6,0.4920162872,0.2011563109,0.2011563109
60.7,0.4920144876,0.2011519514,0.2011519514
60.8,0.4920127122,0.2011476625,0.2011476625
60.9,0.4920109607,0.201143443,0.201143443
61,0.4920092327,0.2011392919,0.2011392919
61.1,0.492007528,0.201135208,0.201135208
61.2,0.4920058462,0.2011311904,0.2011311904
61.3,0.492004187,0.2011272379,0.2011272379
61.4,0.4920025501,0.2011233495,0.2011233495
61.5,0.4920009353,0.2011195243,0.2011195243
61.6,0.4919993421,0.2011157612,0.2011157612
61.7,0.4919977704,0.2011120592,0.2011120592
61.8,0.4919962198,0.2011084175,0.2011084175
61.9,0.4919946901,0.201104835,0.201104835
62,0.4919931809,0.2011013107,0.2011013107
62.1,0.491991692,0.2010978439,0.2010978439
62.2,0.4919902232,0.2010944335,0.2010944335
62.3,0.4919887741,0.2010910787,0.2010910787
62.4,0.4919873444,0.2010877786,0.2010877786
62.5,0.491985934,0.2010845323,0.2010845323
62.6,0.4919845426,0.201081339,0.201081339
62.7,0.4919831699,0.2010781978,0.2010781978
62.8,0.4919818156,0.201075108,0.201075108
62.9,0.4919804796,0.2010720687,0.2010720687
63,0.4919791615,0.201069079,0.201069079
63.1,0.4919778611,0.2010661383,0.2010661383
63.2,0.4919765782,0.2010632457,0.2010632457
63.3,0.4919753126,0.2010604005,0.2010604005
63.4,0.491974064,0.2010576019,0.2010576019
63.5,0.4919728322,0.2010548491,0.2010548491
63.6,0.4919716169,0.2010521415,0.2010521415
63.7,0.491970418,0.2010494784,0.2010494784
63.8,0.4919692352,0.201046859,0.201046859
63.9,0.4919680683,0.2010442826,0.2010442826
64,0.4919669171,0.2010417485,0.2010417485
64.1,0.4919657814,0.2010392562,0.2010392562
64.2,0.491964661,0.2010368048,0.2010368048
64.3,0.4919635556,0.2010343938,0.2010343938
64.4,0.4919624651,0.2010320225,0.2010320225
64.5,0.4919613892,0.2010296903,0.2010296903
64.6,0.4919603278,0.2010273965,0.2010273965
64.7,0.4919592807,0.2010251405,0.2010251405
64.8,0.4919582477,0.2010229218,0.2010229218
64.9,0.4919572285,0.2010207398,0.2010207398
65,0.4919562231,0.2010185938,0.2010185938
65.1,0.4919552312,0.2010164833,0.2010164833
65.2,0.4919542526,0.2010144076,0.2010144076
65.3,0.4919532872,0.2010123664,0.2010123664
65.4,0.4919523347,0.2010103589,0.2010103589
65.5,0.4919513951,0.2010083847,0.2010083847
65.6,0.4919504681,0.2010064433,0.2010064433
65.7,0.4919495536,0.201004534,0.201004534
65.8,0.4919486513,0.2010026564,0.2010026564
65.9,0.4919477612,0.20100081,0.20100081
66,0.4919468831,0.2009989943,0.2009989943
66.1,0.4919460168,0.2009972088,0.2009972088
66.2,0.4919451621,0.200995453,0.200995453
66.3,0.4919443189,0.2009937264,0.2009937264
66.4,0.491943487,0.2009920285,0.2009920285
66.5,0.4919426664,0.200990359,0.200990359
66.6,0.4919418568,0.2009887173,0.2009887173
66.7,0.491941058,0.2009871029,0.2009871029
66.8,0.49194027,0.2009855156,0.2009855156
66.9,0.4919394926,0.2009839547,0.2009839547
67,0.4919387257,0.2009824199,0.2009824199
67.1,0.491937969,0.2009809108,0.2009809108
67.2,0.4919372226,0.200979427,0.200979427
67.3,0.4919364861,0.200977968,0.200977968
67.4,0.4919357596,0.2009765334,0.2009765334
67.5,0.4919350428,0.2009751229,0.2009751229
67.6,0.4919343357,0.200973736,0.200973736
67.7,0.4919336381,0.2009723725,0.2009723725
67.8,0.4919329499,0.2009710318,0.2009710318
67.9,0.4919322709,0.2009697137,0.2009697137
68,0.4919316011,0.2009684177,0.2009684177
68.1,0.4919309402,0.2009671435,0.2009671435
68.2,0.4919302883,0.2009658908,0.2009658908
68.3,0.4919296451,0.2009646592,0.2009646592
68.4,0.4919290106,0.2009634483,0.2009634483
68.5,0.4919283846,0.2009622579,0.2009622579
68.6,0.491927767,0.2009610876,0.2009610876
68.7,0.4919271577,0.2009599371,0.2009599371
68.8,0.4919265566,0.2009588059,0.2009588059
68.9,0.4919259636,0.200957694,0.200957694
69,0.4919253786,0.2009566008,0.2009566008
69.1,0.4919248014,0.2009555262,0.2009555262
69.2,0.491924232,0.2009544697,0.2009544697
69.3,0.4919236702,0.2009534312,0.2009534312
69.4,0.4919231161,0.2009524103,0.2009524103
69.5,0.4919225693,0.2009514068,0.2009514068
69.6,0.4919220299,0.2009504203,0.2009504203
69.7,0.4919214978,0.2009494506,0.2009494506
69.8,0.4919209728,0.2009484973,0.2009484973
69.9,0.4919204549,0.2009475603,0.2009475603
70,0.4919199439,0.2009466393,0.2009466393
70.1,0.4919194398,0.200945734,0.200945734
70.2,0.4919189425,0.2009448441,0.2009448441
70.3,0.4919184519,0.2009439694,0.2009439694
70.4,0.4919179679,0.2009431097,0.2009431097
70.5,0.4919174903,0.2009422646,0.2009422646
70.6,0.4919170192,0.2009414341,0.2009414341
70.7,0.4919165545,0.2009406177,0.2009406177
70.8,0.491916096,0.2009398153,0.2009398153
70.9,0.4919156436,0.2009390267,0.2009390267
71,0.4919151974,0.2009382517,0.2009382517
71.1,0.4919147571,0.2009374899,0.2009374899
71.2,0.4919143227,0.2009367412,0.2009367412
71.3,0.4919138942,0.2009360054,0.2009360054
71.4,0.4919134715,0.2009352823,0.2009352823
71.5,0.4919130544,0.2009345716,0.2009345716
71.6,0.491912643,0.2009338732,0.2009338732
71.7,0.4919122371,0.2009331868,0.2009331868
71.8,0.4919118366,0.2009325123,0.2009325123
71.9,0.4919114415,0.2009318494,0.2009318494
72,0.4919110518,0.200931198,0.200931198
72.1,0.4919106673,0.2009305578,0.2009305578
72.2,0.4919102879,0.2009299287,0.2009299287
72.3,0.4919099137,0.2009293106,0.2009293106
72.4,0.4919095444,0.2009287031,0.2009287031
72.5,0.4919091802,0.2009281062,0.2009281062
72.6,0.4919088208,0.2009275197,0.2009275197
72.7,0.4919084663,0.2009269433,0.2009269433
72.8,0.4919081165,0.200926377,0.200926377
72.9,0.4919077715,0.2009258206,0.2009258206
73,0.4919074311,0.2009252738,0.2009252738
73.1,0.4919070952,0.2009247366,0.2009247366
73.2,0.4919067639,0.2009242087,0.2009242087
73.3,0.491906437,0.2009236901,0.2009236901
73.4,0.4919061146,0.2009231805,0.2009231805
73.5,0.4919057964,0.2009226798,0.2009226798
73.6,0.4919054826,0.2009221879,0.2009221879
73.7,0.4919051729,0.2009217047,0.2009217047
73.8,0.4919048675,0.2009212299,0.2009212299
73.9,0.4919045661,0.2009207634,0.2009207634
74,0.4919042688,0.2009203051,0.2009203051
74.1,0.4919039755,0.2009198549,0.2009198549
74.2,0.4919036861,0.2009194126,0.2009194126
74.3,0.4919034006,0.2009189781,0.2009189781
74.4,0.491903119,0.2009185513,0.2009185513
74.5,0.4919028411,0.200918132,0.200918132
74.6,0.491902567,0.20091772,0.20091772
74.7,0.4919022966,0.2009173154,0.2009173154
74.8,0.4919020298,0.2009169179,0.2009169179
74.9,0.4919017666,0.2009165275,0.2009165275
75,0.4919015069,0.2009161439,0.2009161439
75.1,0.4919012507,0.2009157672,0.2009157672
75.2,0.491900998,0.2009153972,0.2009153972
75.3,0.4919007486,0.2009150337,0.2009150337
75.4,0.4919005027,0.2009146767,0.2009146767
75.5,0.49190026,0.200914326,0.200914326
75.6,0.4919000206,0.2009139816,0.2009139816
75.7,0.4918997844,0.2009136434,0.2009136434
75.8,0.4918995514,0.2009133111,0.2009133111
75.9,0.4918993215,0.2009129848,0.2009129848
76,0.4918990947,0.2009126644,0.2009126644
76.1,0.4918988709,0.2009123496,0.2009123496
76.2,0.4918986502,0.2009120405,0.2009120405
76.3,0.4918984324,0.200911737,0.200911737
76.4,0.4918982176,0.2009114389,0.2009114389
76.5,0.4918980056,0.2009111461,0.2009111461
76.6,0.4918977965,0.2009108586,0.2009108586
76.7,0.4918975902,0.2009105763,0.2009105763
76.8,0.4918973867,0.2009102991,0.2009102991
76.9,0.4918971859,0.2009100268,0.2009100268
77,0.4918969879,0.2009097595,0.2009097595
77.1,0.4918967924,0.200909497,0.200909497
77.2,0.4918965997,0.2009092392,0.2009092392
77.3,0.4918964095,0.2009089861,0.2009089861
77.4,0.4918962218,0.2009087376,0.2009087376
77.5,0.4918960367,0.2009084936,0.2009084936
77.6,0.4918958541,0.2009082541,0.2009082541
77.7,0.4918956739,0.2009080188,0.2009080188
77.8,0.4918954961,0.2009077879,0.2009077879
77.9,0.4918953208,0.2009075612,0.2009075612
78,0.4918951478,0.2009073385,0.2009073385
78.1,0.4918949771,0.20090712,0.20090712
78.2,0.4918948087,0.2009069054,0.2009069054
78.3,0.4918946426,0.2009066948,0.2009066948
78.4,0.4918944787,0.200906488,0.200906488
78.5,0.491894317,0.200906285,0.200906285
78.6,0.4918941575,0.2009060857,0.2009060857
78.7,0.4918940002,0.2009058901,0.2009058901
78.8,0.4918938449,0.2009056981,0.2009056981
78.9,0.4918936918,0.2009055096,0.2009055096
79,0.4918935407,0.2009053246,0.2009053246
79.1,0.4918933916,0.2009051429,0.2009051429
79.2,0.4918932445,0.2009049647,0.2009049647
79.3,0.4918930995,0.2009047897,0.2009047897
79.4,0.4918929563,0.200904618,0.200904618
79.5,0.4918928151,0.2009044494,0.2009044494
79.6,0.4918926758,0.200904284,0.200904284
79.7,0.4918925384,0.2009041216,0.2009041216
79.8,0.4918924028,0.2009039622,0.2009039622
79.9,0.491892269,0.2009038058,0.2009038058
80,0.491892137,0.2009036523,0.2009036523
