t,Ti_20C,Ti_40C,Ti_60C,Ti_80C
1.050000000000000000e+03,1.298081913026924106e+00,2.596163826053848211e+00,3.894245739080762547e+00,5.192327652107696423e+00
1.050500000000000000e+03,1.296277506772100185e+00,2.592555013544200371e+00,3.888832520316289454e+00,5.185110027088400741e+00
1.051000000000000000e+03,1.294475608742620132e+00,2.588951217485240264e+00,3.883426826227855067e+00,5.177902434970480527e+00
1.051500000000000000e+03,1.292676215451879607e+00,2.585352430903759213e+00,3.878028646355627718e+00,5.170704861807518427e+00
1.052000000000000000e+03,1.290879323418184343e+00,2.581758646836368687e+00,3.872637970254549700e+00,5.163517293672737374e+00
1.052500000000000000e+03,1.289084929164612925e+00,2.578169858329225850e+00,3.867254787493831003e+00,5.156339716658451700e+00
1.053000000000000000e+03,1.287293029219149343e+00,2.574586058438298686e+00,3.861879087657441367e+00,5.149172116876597372e+00
1.053500000000000000e+03,1.285503620114527124e+00,2.571007240229054247e+00,3.856510860343569824e+00,5.142014480458108494e+00
1.054000000000000000e+03,1.283716698388376543e+00,2.567433396776753085e+00,3.851150095165122522e+00,5.134866793553506170e+00
1.054500000000000000e+03,1.281932260583064087e+00,2.563864521166128174e+00,3.845796781749193372e+00,5.127729042332256348e+00
1.055000000000000000e+03,1.280150303245840782e+00,2.560300606491681563e+00,3.840450909737525897e+00,5.120601212983363126e+00
1.055500000000000000e+03,1.278370822928681649e+00,2.556741645857363299e+00,3.835112468786042506e+00,5.113483291714726597e+00
1.056000000000000000e+03,1.276593816188422048e+00,2.553187632376844096e+00,3.829781448565274360e+00,5.106375264753688192e+00
1.056500000000000000e+03,1.274819279586622445e+00,2.549638559173244889e+00,3.824457838759869777e+00,5.099277118346489779e+00
1.057000000000000000e+03,1.273047209689685211e+00,2.546094419379370422e+00,3.819141629069061405e+00,5.092188838758740843e+00
1.057500000000000000e+03,1.271277603068715845e+00,2.542555206137431689e+00,3.813832809206154195e+00,5.085110412274863378e+00
1.058000000000000000e+03,1.269510456299661305e+00,2.539020912599322610e+00,3.808531368898992575e+00,5.078041825198645220e+00
1.058500000000000000e+03,1.267745765963155691e+00,2.535491531926311382e+00,3.803237297889470625e+00,5.070983063852622763e+00
1.059000000000000000e+03,1.265983528644653244e+00,2.531967057289306489e+00,3.797950585933965506e+00,5.063934114578612977e+00
1.059500000000000000e+03,1.264223740934287132e+00,2.528447481868574265e+00,3.792671222802865394e+00,5.056894963737148530e+00
1.060000000000000000e+03,1.262466399427004005e+00,2.524932798854008009e+00,3.787399198281010904e+00,5.049865597708016018e+00
1.060500000000000000e+03,1.260711500722407230e+00,2.521423001444814460e+00,3.782134502167216361e+00,5.042846002889628920e+00
1.061000000000000000e+03,1.258959041424899672e+00,2.517918082849799344e+00,3.776877124274696129e+00,5.035836165699598688e+00
1.061500000000000000e+03,1.257209018143532919e+00,2.514418036287065839e+00,3.771627054430604531e+00,5.028836072574131677e+00
1.062000000000000000e+03,1.255461427492148063e+00,2.510922854984296126e+00,3.766384282476444856e+00,5.021845709968592253e+00
1.062500000000000000e+03,1.253716266089214493e+00,2.507432532178428986e+00,3.761148798267649696e+00,5.014865064356857971e+00
1.063000000000000000e+03,1.251973530557980885e+00,2.503947061115961770e+00,3.755920591673944209e+00,5.007894122231923539e+00
1.063500000000000000e+03,1.250233217526311558e+00,2.500466435052623115e+00,3.750699652578936671e+00,5.000932870105246231e+00
1.064000000000000000e+03,1.248495323626834130e+00,2.496990647253668261e+00,3.745485970880501281e+00,4.993981294507336521e+00
1.064500000000000000e+03,1.246759845496784314e+00,2.493519690993568627e+00,3.740279536490352719e+00,4.987039381987137254e+00
1.065000000000000000e+03,1.245026779778141801e+00,2.490053559556283602e+00,3.735080339334424515e+00,4.980107119112567204e+00
1.065500000000000000e+03,1.243296123117486385e+00,2.486592246234972770e+00,3.729888369352456934e+00,4.973184492469945539e+00
1.066000000000000000e+03,1.241567872166127184e+00,2.483135744332254369e+00,3.724703616498378445e+00,4.966271488664508738e+00
1.066500000000000000e+03,1.239842023579959429e+00,2.479684047159918858e+00,3.719526070739878065e+00,4.959368094319837716e+00
1.067000000000000000e+03,1.238118574019595908e+00,2.476237148039191815e+00,3.714355722058789944e+00,4.952474296078383631e+00
1.067500000000000000e+03,1.236397520150223750e+00,2.472795040300447500e+00,3.709192560450676801e+00,4.945590080600895000e+00
1.068000000000000000e+03,1.234678858641732990e+00,2.469357717283465981e+00,3.704036575925200747e+00,4.938715434566931961e+00
1.068500000000000000e+03,1.232962586168574015e+00,2.465925172337148030e+00,3.698887758505720935e+00,4.931850344674296061e+00
1.069000000000000000e+03,1.231248699409888125e+00,2.462497398819776251e+00,3.693746098229667485e+00,4.924994797639552502e+00
1.069500000000000000e+03,1.229537195049365650e+00,2.459074390098731300e+00,3.688611585148102279e+00,4.918148780197462600e+00
1.070000000000000000e+03,1.227828069775374731e+00,2.455656139550749462e+00,3.683484209326128411e+00,4.911312279101498923e+00
1.070500000000000000e+03,1.226121320280817439e+00,2.452242640561634879e+00,3.678363960842451874e+00,4.904485281123269758e+00
1.071000000000000000e+03,1.224416943263261892e+00,2.448833886526523784e+00,3.673250829789788785e+00,4.897667773053047569e+00
1.071500000000000000e+03,1.222714935424798366e+00,2.445429870849596732e+00,3.668144806274399095e+00,4.890859741699193464e+00
1.072000000000000000e+03,1.221015293472172303e+00,2.442030586944344606e+00,3.663045880416516908e+00,4.884061173888689211e+00
1.072500000000000000e+03,1.219318014116633098e+00,2.438636028233266195e+00,3.657954042349902402e+00,4.877272056466532391e+00
1.073000000000000000e+03,1.217623094074075096e+00,2.435246188148150193e+00,3.652869282222224623e+00,4.870492376296300385e+00
1.073500000000000000e+03,1.215930530064887272e+00,2.431861060129774543e+00,3.647791590194665812e+00,4.863722120259549087e+00
1.074000000000000000e+03,1.214240318814086006e+00,2.428480637628172012e+00,3.642720956442258018e+00,4.856961275256344024e+00
1.074500000000000000e+03,1.212552457051171650e+00,2.425104914102343301e+00,3.637657371153509622e+00,4.850209828204686602e+00
1.075000000000000000e+03,1.210866941510259753e+00,2.421733883020519507e+00,3.632600824530771266e+00,4.843467766041039013e+00
1.075500000000000000e+03,1.209183768929933400e+00,2.418367537859866800e+00,3.627551306789796648e+00,4.836735075719733601e+00
1.076000000000000000e+03,1.207502936053385545e+00,2.415005872106771090e+00,3.622508808160153304e+00,4.830011744213542180e+00
1.076500000000000000e+03,1.205824439628259359e+00,2.411648879256518718e+00,3.617473318884778077e+00,4.823297758513037437e+00
1.077000000000000000e+03,1.204148276406795004e+00,2.408296552813590008e+00,3.612444829220378573e+00,4.816593105627180016e+00
1.077500000000000000e+03,1.202474443145671534e+00,2.404948886291343069e+00,3.607423329437010384e+00,4.809897772582686137e+00
1.078000000000000000e+03,1.200802936606151894e+00,2.401605873212303788e+00,3.602408809818445246e+00,4.803211746424607576e+00
1.078500000000000000e+03,1.199133753553925930e+00,2.398267507107851859e+00,3.597401260661771794e+00,4.796535014215703718e+00
1.079000000000000000e+03,1.197466890759250280e+00,2.394933781518500560e+00,3.592400672277746843e+00,4.789867563037001119e+00
1.079500000000000000e+03,1.195802344996807376e+00,2.391604689993614752e+00,3.587407034990421462e+00,4.783209379987229504e+00
1.080000000000000000e+03,1.194140113045824458e+00,2.388280226091648917e+00,3.582420339137475818e+00,4.776560452183297834e+00
1.080500000000000000e+03,1.192480191689943014e+00,2.384960383379886029e+00,3.577440575069830153e+00,4.769920766759772057e+00
1.081000000000000000e+03,1.190822577717337127e+00,2.381645155434674255e+00,3.572467733152012048e+00,4.763290310869348509e+00
1.081500000000000000e+03,1.189167267920583582e+00,2.378334535841167163e+00,3.567501803761754076e+00,4.756669071682334327e+00
1.082000000000000000e+03,1.187514259096784430e+00,2.375028518193568861e+00,3.562542777290353069e+00,4.750057036387137721e+00
1.082500000000000000e+03,1.185863548047422444e+00,2.371727096094844889e+00,3.557590644142272662e+00,4.743454192189689778e+00
1.083000000000000000e+03,1.184215131578499669e+00,2.368430263156999338e+00,3.552645394735500783e+00,4.736860526313998676e+00
1.083500000000000000e+03,1.182569006500386211e+00,2.365138013000772421e+00,3.547707019501160630e+00,4.730276026001544842e+00
