t,Ti_20C,Ti_40C,Ti_60C,Ti_80C
8.080000000000000000e+02,1.734871679288461088e-01,3.469743358576922176e-01,5.204615037865014671e-01,6.939486717153844353e-01
8.085000000000000000e+02,1.732460010737710832e-01,3.464920021475421663e-01,5.197380032212839396e-01,6.929840042950843326e-01
8.090000000000000000e+02,1.730051894107034194e-01,3.460103788214068388e-01,5.190155682320662933e-01,6.920207576428136775e-01
8.095000000000000000e+02,1.727646926927346449e-01,3.455293853854692898e-01,5.182940780781812862e-01,6.910587707709385796e-01
8.100000000000000000e+02,1.725245499162175733e-01,3.450490998324351466e-01,5.175736497486251864e-01,6.900981996648702932e-01
8.105000000000000000e+02,1.722847214714766650e-01,3.445694429429533301e-01,5.168541644144060143e-01,6.891388858859066602e-01
8.110000000000000000e+02,1.720452457253265344e-01,3.440904914506530687e-01,5.161357371759569546e-01,6.881809829013061375e-01
8.115000000000000000e+02,1.718060836951371684e-01,3.436121673902743368e-01,5.154182510853795307e-01,6.872243347805486735e-01
8.120000000000000000e+02,1.715672731283097718e-01,3.431345462566195437e-01,5.147018193848920120e-01,6.862690925132390873e-01
8.125000000000000000e+02,1.713287756592021260e-01,3.426575513184042521e-01,5.139863269775730714e-01,6.853151026368085041e-01
8.130000000000000000e+02,1.710906284257416310e-01,3.421812568514832620e-01,5.132718852771853690e-01,6.843625137029665240e-01
8.135000000000000000e+02,1.708527936694133054e-01,3.417055873388266107e-01,5.125583810082137148e-01,6.834111746776532215e-01
8.140000000000000000e+02,1.706153079284784546e-01,3.412306158569569092e-01,5.118459237854011690e-01,6.824612317139138185e-01
8.145000000000000000e+02,1.703781340418153434e-01,3.407562680836306868e-01,5.111344021254256020e-01,6.815125361672613735e-01
8.150000000000000000e+02,1.701413079576328258e-01,3.402826159152656516e-01,5.104239238728851547e-01,6.805652318305313031e-01
8.155000000000000000e+02,1.699047931026682612e-01,3.398095862053365224e-01,5.097143793079874641e-01,6.796191724106730447e-01
8.160000000000000000e+02,1.696686248445335998e-01,3.393372496890671997e-01,5.090058745335772628e-01,6.786744993781343993e-01
8.165000000000000000e+02,1.694327671884305886e-01,3.388655343768611772e-01,5.082983015652677850e-01,6.777310687537223544e-01
8.170000000000000000e+02,1.691972549307050322e-01,3.383945098614100644e-01,5.075917647920951126e-01,6.767890197228201288e-01
8.175000000000000000e+02,1.689620526457527028e-01,3.379241052915054055e-01,5.068861579372327952e-01,6.758482105830108111e-01
8.180000000000000000e+02,1.687271945678276985e-01,3.374543891356553971e-01,5.061815837034737697e-01,6.749087782713107941e-01
8.185000000000000000e+02,1.684926458314199849e-01,3.369852916628399697e-01,5.054779374942439674e-01,6.739705833256799394e-01
8.190000000000000000e+02,1.682584401177282807e-01,3.365168802354565614e-01,5.047753203531648580e-01,6.730337604709131227e-01
8.195000000000000000e+02,1.680245431123528199e-01,3.360490862247056398e-01,5.040736293370580157e-01,6.720981724494112797e-01
8.200000000000000000e+02,1.677909879523213910e-01,3.355819759046427819e-01,5.033729638569583997e-01,6.711639518092855639e-01
8.205000000000000000e+02,1.675577408655599676e-01,3.351154817311199352e-01,5.026732225966705769e-01,6.702309634622398704e-01
8.210000000000000000e+02,1.673248344536308885e-01,3.346496689072617770e-01,5.019745033608780105e-01,6.692993378145235539e-01
8.215000000000000000e+02,1.670922354781114727e-01,3.341844709562229454e-01,5.012767064343384149e-01,6.683689419124458908e-01
8.220000000000000000e+02,1.668599760137086108e-01,3.337199520274172215e-01,5.005799280411284968e-01,6.674399040548344431e-01
8.225000000000000000e+02,1.666280233471164607e-01,3.332560466942329214e-01,4.998840700413493821e-01,6.665120933884658427e-01
8.230000000000000000e+02,1.663964090346450320e-01,3.327928180692900639e-01,4.991892271039413131e-01,6.655856361385801279e-01
8.235000000000000000e+02,1.661651008796942719e-01,3.323302017593885438e-01,4.984953026390881448e-01,6.646604035187770876e-01
8.240000000000000000e+02,1.659341299285159721e-01,3.318682598570319442e-01,4.978023897855328173e-01,6.637365197140638884e-01
8.245000000000000000e+02,1.657034644929504807e-01,3.314069289859009615e-01,4.971103934788292378e-01,6.628138579718019230e-01
8.250000000000000000e+02,1.654731351173657217e-01,3.309462702347314433e-01,4.964194053520714078e-01,6.618925404694628867e-01
8.255000000000000000e+02,1.652431106139307104e-01,3.304862212278614209e-01,4.957293318417779204e-01,6.609724424557228417e-01
8.260000000000000000e+02,1.650134210331803963e-01,3.300268420663607927e-01,4.950402630995274222e-01,6.600536841327215853e-01
8.265000000000000000e+02,1.647840356796166361e-01,3.295680713592332722e-01,4.943521070388303684e-01,6.591361427184665445e-01
8.270000000000000000e+02,1.645549841178679529e-01,3.291099682357359058e-01,4.936649523535763251e-01,6.582199364714718115e-01
8.275000000000000000e+02,1.643262361368860169e-01,3.286524722737720339e-01,4.929787084106234119e-01,6.573049445475440677e-01
8.280000000000000000e+02,1.640978208232057867e-01,3.281956416464115733e-01,4.922934624695809447e-01,6.563912832928231467e-01
8.285000000000000000e+02,1.638697084424904915e-01,3.277394168849809830e-01,4.916091253274421646e-01,6.554788337699619660e-01
8.290000000000000000e+02,1.636419276108442844e-01,3.272838552216885688e-01,4.909257828324840034e-01,6.545677104433771376e-01
8.295000000000000000e+02,1.634144490630227153e-01,3.268288981260454307e-01,4.902433471890308425e-01,6.536577962520908613e-01
8.300000000000000000e+02,1.631873009522522011e-01,3.263746019045044022e-01,4.895619028567175235e-01,6.527492038090088045e-01
8.305000000000000000e+02,1.629604544748826100e-01,3.259209089497652201e-01,4.888813634246327311e-01,6.518418178995304402e-01
8.310000000000000000e+02,1.627339373287046698e-01,3.254678746574093395e-01,4.882018119860838112e-01,6.509357493148186791e-01
8.315000000000000000e+02,1.625077211642795838e-01,3.250154423285591676e-01,4.875231634928329782e-01,6.500308846571183352e-01
8.320000000000000000e+02,1.622818332312601086e-01,3.245636664625202172e-01,4.868454996937430224e-01,6.491273329250404345e-01
8.325000000000000000e+02,1.620562456271708029e-01,3.241124912543416059e-01,4.861687368814928689e-01,6.482249825086832118e-01
8.330000000000000000e+02,1.618309851607135919e-01,3.236619703214271837e-01,4.854929554821163507e-01,6.473239406428543674e-01
8.335000000000000000e+02,1.616060243692420961e-01,3.232120487384841923e-01,4.848180731077160743e-01,6.464240974769683845e-01
8.340000000000000000e+02,1.613813896275924087e-01,3.227627792551848174e-01,4.841441688827412548e-01,6.455255585103696347e-01
8.345000000000000000e+02,1.611570539059039575e-01,3.223141078118079150e-01,4.834711617176790099e-01,6.446282156236158301e-01
8.350000000000000000e+02,1.609330431521081017e-01,3.218660863042162035e-01,4.827991294562767877e-01,6.437321726084324069e-01
8.355000000000000000e+02,1.607093307622333711e-01,3.214186615244667422e-01,4.821279922866601453e-01,6.428373230489334844e-01
8.360000000000000000e+02,1.604859422641493616e-01,3.209718845282987232e-01,4.814578267924094490e-01,6.419437690565974464e-01
8.365000000000000000e+02,1.602628514729671494e-01,3.205257029459342988e-01,4.807885544188756910e-01,6.410514058918685976e-01
8.370000000000000000e+02,1.600400835032442792e-01,3.200801670064885585e-01,4.801202505096942019e-01,6.401603340129771169e-01
8.375000000000000000e+02,1.598176125824672944e-01,3.196352251649345888e-01,4.794528377473881164e-01,6.392704503298691776e-01
8.380000000000000000e+02,1.595954634185261511e-01,3.191909268370523023e-01,4.787863902555420381e-01,6.383818536741046046e-01
8.385000000000000000e+02,1.593736106447045664e-01,3.187472212894091328e-01,4.781208319340723989e-01,6.374944425788182656e-01
8.390000000000000000e+02,1.591520785687245976e-01,3.183041571374491951e-01,4.774562357061418183e-01,6.366083142748983903e-01
8.395000000000000000e+02,1.589308422231989759e-01,3.178616844463979518e-01,4.767925266695609565e-01,6.357233688927959037e-01
8.400000000000000000e+02,1.587099255221238181e-01,3.174198510442476362e-01,4.761297765663421444e-01,6.348397020884952724e-01
8.405000000000000000e+02,1.584893038910406560e-01,3.169786077820813119e-01,4.754679116731184152e-01,6.339572155641626239e-01
8.410000000000000000e+02,1.582690008565452722e-01,3.165380017130905443e-01,4.748070025695989571e-01,6.330760034261810887e-01
8.415000000000000000e+02,1.580489922308405681e-01,3.160979844616811363e-01,4.741469766925039409e-01,6.321959689233622726e-01
8.420000000000000000e+02,1.578293011593192574e-01,3.156586023186385148e-01,4.734879034779408968e-01,6.313172046372770296e-01
8.425000000000000000e+02,1.576099038346856496e-01,3.152198076693712991e-01,4.728297115040538401e-01,6.304396153387425983e-01
8.430000000000000000e+02,1.573908230272551556e-01,3.147816460545103112e-01,4.721724690817534764e-01,6.295632921090206224e-01
8.435000000000000000e+02,1.571720353041503593e-01,3.143440706083007186e-01,4.715161059124275411e-01,6.286881412166014371e-01
8.440000000000000000e+02,1.569535630666201165e-01,3.139071261332402329e-01,4.708606891998341482e-01,6.278142522664804659e-01
8.445000000000000000e+02,1.567353832502345057e-01,3.134707665004690114e-01,4.702061497506715426e-01,6.269415330009380227e-01
8.450000000000000000e+02,1.565175178931021982e-01,3.130350357862043964e-01,4.695525536792990451e-01,6.260700715724087928e-01
8.455000000000000000e+02,1.562999442933574734e-01,3.125998885867149468e-01,4.688998328800559889e-01,6.251997771734298937e-01
8.460000000000000000e+02,1.560826841317966007e-01,3.121653682635932014e-01,4.682480523953902463e-01,6.243307365271864029e-01
8.465000000000000000e+02,1.558657150633360189e-01,3.117314301266720378e-01,4.675971451899858522e-01,6.234628602533440755e-01
8.470000000000000000e+02,1.556490584171847935e-01,3.112981168343695870e-01,4.669471752515468310e-01,6.225962336687391740e-01
8.475000000000000000e+02,1.554326921993407495e-01,3.108653843986814991e-01,4.662980765980098141e-01,6.217307687973629982e-01
8.480000000000000000e+02,1.552166373930803367e-01,3.104332747861606734e-01,4.656499121792352369e-01,6.208665495723213468e-01
8.485000000000000000e+02,1.550008723498792484e-01,3.100017446997584969e-01,4.650026170496177613e-01,6.200034893995169938e-01
8.490000000000000000e+02,1.547854177126333219e-01,3.095708354252666439e-01,4.643562531378755409e-01,6.191416708505332878e-01
8.495000000000000000e+02,1.545702521727738699e-01,3.091405043455477397e-01,4.637107565182967406e-01,6.182810086910954794e-01
8.500000000000000000e+02,1.543553960382775259e-01,3.087107920765550517e-01,4.630661881148068204e-01,6.174215841531101034e-01
8.505000000000000000e+02,1.541408283351253239e-01,3.082816566702506478e-01,4.624224850053488822e-01,6.165633133405012956e-01
8.510000000000000000e+02,1.539265690417397359e-01,3.078531380834794717e-01,4.617797071251903418e-01,6.157062761669589435e-01
8.515000000000000000e+02,1.537125975133020184e-01,3.074251950266040367e-01,4.611377925398887356e-01,6.148503900532080735e-01
8.520000000000000000e+02,1.534989334039829068e-01,3.069978668079658135e-01,4.604968002119180781e-01,6.139957336159316270e-01
8.525000000000000000e+02,1.532855563929054199e-01,3.065711127858108398e-01,4.598566691786940552e-01,6.131422255716216796e-01
8.530000000000000000e+02,1.530724858151857326e-01,3.061449716303714652e-01,4.592174574455247793e-01,6.122899432607429304e-01
8.535000000000000000e+02,1.528597016687354149e-01,3.057194033374708297e-01,4.585791050061756025e-01,6.114388066749416595e-01
8.540000000000000000e+02,1.526472229747302123e-01,3.052944459494604246e-01,4.579416689241586624e-01,6.105888918989208491e-01
8.545000000000000000e+02,1.524350300447849804e-01,3.048700600895699608e-01,4.573050901343211905e-01,6.097401201791399217e-01
8.550000000000000000e+02,1.522231415911665664e-01,3.044462831823331328e-01,4.566694247734686130e-01,6.088925663646662656e-01
8.555000000000000000e+02,1.520115382341984400e-01,3.040230764683968800e-01,4.560346147025384766e-01,6.080461529367937601e-01
8.560000000000000000e+02,1.518002383821923651e-01,3.036004767643847302e-01,4.554007151465278014e-01,6.072009535287694604e-01
8.565000000000000000e+02,1.515892229592465945e-01,3.031784459184931890e-01,4.547676688776771670e-01,6.063568918369863781e-01
8.570000000000000000e+02,1.513785100746103396e-01,3.027570201492206792e-01,4.541355302237830571e-01,6.055140402984413583e-01
8.575000000000000000e+02,1.511680809513129553e-01,3.023361619026259106e-01,4.535042428538877957e-01,6.046723238052518212e-01
8.580000000000000000e+02,1.509579534043354876e-01,3.019159068086709752e-01,4.528738602129598334e-01,6.038318136173419504e-01
8.585000000000000000e+02,1.507481089508666550e-01,3.014962179017333099e-01,4.522443268525480065e-01,6.029924358034666199e-01
8.590000000000000000e+02,1.505385651163391181e-01,3.010771302326782362e-01,4.516156953489636194e-01,6.021542604653564723e-01
8.595000000000000000e+02,1.503293037074215910e-01,3.006586074148431820e-01,4.509879111222270254e-01,6.013172148296863639e-01
8.600000000000000000e+02,1.501203419646413018e-01,3.002406839292826035e-01,4.503610258938781641e-01,6.004813678585652070e-01
8.605000000000000000e+02,1.499116619795284322e-01,2.998233239590568644e-01,4.497349859385488813e-01,5.996466479181137288e-01
8.610000000000000000e+02,1.497032807122740117e-01,2.994065614245480234e-01,4.491098421367860638e-01,5.988131228490960467e-01
8.615000000000000000e+02,1.494951805347364271e-01,2.989903610694728542e-01,4.484855416041728660e-01,5.979807221389457084e-01
8.620000000000000000e+02,1.492873781312691328e-01,2.985747562625382656e-01,4.478621343937803090e-01,5.971495125250765312e-01
8.625000000000000000e+02,1.490798561495825236e-01,2.981597122991650473e-01,4.472395684487224798e-01,5.963194245983300945e-01
8.630000000000000000e+02,1.488726310026247113e-01,2.977452620052494225e-01,4.466178930078381626e-01,5.954905240104988451e-01
8.635000000000000000e+02,1.486656856095560642e-01,2.973313712191121283e-01,4.459970568286379944e-01,5.946627424382242566e-01
8.640000000000000000e+02,1.484590361162771988e-01,2.969180722325543975e-01,4.453771083487971794e-01,5.938361444651087950e-01
8.645000000000000000e+02,1.482526657090788014e-01,2.965053314181576027e-01,4.447579971272155319e-01,5.930106628363152055e-01
8.650000000000000000e+02,1.480465902710879078e-01,2.960931805421758156e-01,4.441397708132317490e-01,5.921863610843516312e-01
8.655000000000000000e+02,1.478407932514742562e-01,2.956815865029485124e-01,4.435223797543876856e-01,5.913631730058970248e-01
8.660000000000000000e+02,1.476352902748079288e-01,2.952705805496158575e-01,4.429058708243758247e-01,5.905411610992317151e-01
8.665000000000000000e+02,1.474300650489430708e-01,2.948601300978861417e-01,4.422901951467901327e-01,5.897202601957722834e-01
8.670000000000000000e+02,1.472251329440499301e-01,2.944502658880998602e-01,4.416753988321078239e-01,5.889005317761997205e-01
8.675000000000000000e+02,1.470204779225532388e-01,2.940409558451064775e-01,4.410614337676159735e-01,5.880819116902129551e-01
8.680000000000000000e+02,1.468161151042870483e-01,2.936322302085740965e-01,4.404483453128422710e-01,5.872644604171481930e-01
8.685000000000000000e+02,1.466120287021965840e-01,2.932240574043931680e-01,4.398360861065508942e-01,5.864481148087863360e-01
